date,city,category,sku,demand,unit_price,inventory_level,lead_time_days,promotion_flag,festival
2023-06-17,Delhi,Footwear,SKU_FOO_007,21,3301.9,360,1,0,none
2022-11-03,Kolkata,Sportswear,SKU_ACC_007,11,2814.76,391,1,0,none
2023-03-06,Kolkata,Footwear,SKU_APP_001,29,1034.93,283,3,0,none
2023-11-06,Hyderabad,Accessories,SKU_ELE_007,22,331.03,320,1,0,none
2024-05-17,Mumbai,Footwear,SKU_ACC_004,29,1915.76,327,3,0,none
2022-09-21,Bangalore,Footwear,SKU_SPO_010,26,1111.34,345,2,1,none
2022-03-09,Mumbai,Apparel,SKU_ELE_005,35,1470.12,245,3,0,none
2022-04-17,Kolkata,Footwear,SKU_ACC_009,21,369.71,170,5,0,none
2023-02-04,Bangalore,Sportswear,SKU_ACC_006,35,3847.46,79,3,0,none
2023-08-02,Delhi,Footwear,SKU_ACC_007,19,3871.27,298,3,0,none
2022-07-18,Delhi,Sportswear,SKU_FOO_009,21,2185.3,70,5,0,none
2022-07-11,Hyderabad,Accessories,SKU_ACC_010,21,2862.15,282,3,0,none
2023-05-29,Pune,Electronics,SKU_SPO_008,25,3771.53,57,5,0,none
2024-02-08,Chennai,Sportswear,SKU_APP_007,20,1446.05,273,3,0,none
2023-03-18,Ahmedabad,Footwear,SKU_ACC_010,15,647.49,138,2,0,none
2022-01-01,Mumbai,Sportswear,SKU_FOO_010,23,2824.68,203,4,0,none
2022-12-24,Bangalore,Electronics,SKU_FOO_010,28,3229.3,291,1,0,none
2022-04-25,Ahmedabad,Apparel,SKU_ACC_008,21,1405.42,239,5,0,none
2023-08-23,Ahmedabad,Accessories,SKU_ACC_002,23,2209.18,311,2,0,none
2022-07-16,Kolkata,Accessories,SKU_ACC_009,18,3695.27,356,3,0,none
2023-08-27,Chennai,Electronics,SKU_FOO_008,19,3010.54,223,2,0,none
2022-10-01,Mumbai,Apparel,SKU_FOO_001,25,3338.27,285,5,0,none
2024-05-05,Pune,Accessories,SKU_ACC_007,19,3388.09,101,3,0,none
2022-06-09,Ahmedabad,Accessories,SKU_ACC_003,20,794.4,58,3,0,none
2022-06-22,Bangalore,Footwear,SKU_ELE_008,23,2047.93,334,3,0,none
2023-06-29,Hyderabad,Footwear,SKU_SPO_001,26,2157.79,336,4,0,none
2023-04-03,Hyderabad,Apparel,SKU_ELE_001,13,2042.52,132,2,0,none
2023-08-08,Bangalore,Electronics,SKU_ACC_010,15,1979.91,78,3,0,none
2023-03-09,Delhi,Sportswear,SKU_FOO_001,39,1810.45,305,1,0,holi
2023-04-26,Kolkata,Accessories,SKU_SPO_009,23,559.1,218,5,0,none
2023-03-31,Bangalore,Apparel,SKU_ACC_003,15,440.35,198,5,0,none
2022-07-15,Delhi,Accessories,SKU_APP_001,15,1327.64,62,4,0,none
2024-03-06,Bangalore,Electronics,SKU_APP_010,28,1028.84,144,1,0,none
2023-08-22,Hyderabad,Electronics,SKU_FOO_009,15,220.92,180,1,0,none
2022-11-05,Bangalore,Apparel,SKU_SPO_005,17,1045.1,140,1,1,none
2024-01-06,Pune,Footwear,SKU_ELE_008,20,3293.9,302,4,0,none
2023-07-10,Kolkata,Footwear,SKU_FOO_003,16,2147.46,166,3,1,none
2024-04-27,Chennai,Apparel,SKU_SPO_002,20,880.6,289,5,0,none
2023-05-09,Mumbai,Footwear,SKU_SPO_005,23,906.2,290,3,0,none
2023-03-15,Chennai,Electronics,SKU_SPO_008,17,297.48,191,1,0,none
2023-10-12,Bangalore,Electronics,SKU_APP_004,17,836.54,394,5,0,none
2024-02-21,Ahmedabad,Accessories,SKU_APP_003,21,2651.06,361,2,0,none
2022-12-25,Hyderabad,Accessories,SKU_ELE_010,14,3041.95,97,2,0,none
2022-02-05,Kolkata,Footwear,SKU_FOO_009,24,3077.95,278,4,0,none
2022-02-03,Hyderabad,Footwear,SKU_APP_004,21,2385.98,149,3,0,none
2022-03-29,Hyderabad,Footwear,SKU_ACC_004,22,2858.54,325,2,0,none
2023-10-20,Kolkata,Footwear,SKU_APP_007,23,840.09,237,5,0,none
2022-01-16,Mumbai,Electronics,SKU_APP_003,19,3563.28,58,1,0,none
2024-01-15,Mumbai,Electronics,SKU_ELE_002,22,3935.94,344,1,0,none
2023-02-25,Kolkata,Apparel,SKU_FOO_009,12,1007.97,153,1,0,none
2023-07-07,Bangalore,Apparel,SKU_ACC_001,18,1359.78,242,3,1,none
2024-02-06,Mumbai,Electronics,SKU_ACC_002,20,3195.24,174,4,0,none
2024-03-03,Pune,Electronics,SKU_ACC_007,21,749.2,347,1,1,none
2022-05-06,Delhi,Apparel,SKU_APP_006,18,299.35,90,5,0,none
2022-01-08,Hyderabad,Accessories,SKU_FOO_002,23,1991.29,97,5,0,none
2023-04-17,Ahmedabad,Electronics,SKU_ELE_009,27,889.92,190,1,0,none
2023-04-13,Bangalore,Electronics,SKU_ELE_007,18,2533.31,288,3,0,none
2024-05-29,Bangalore,Apparel,SKU_APP_003,18,3118.62,263,2,0,none
2024-05-11,Bangalore,Sportswear,SKU_ELE_004,24,1680.43,358,3,0,none
2024-05-01,Kolkata,Apparel,SKU_ELE_003,19,2959.83,320,1,0,none
2023-05-25,Bangalore,Accessories,SKU_ELE_008,22,1208.56,207,1,0,none
2023-02-06,Pune,Accessories,SKU_SPO_006,22,3362.3,133,5,0,none
2024-04-15,Delhi,Electronics,SKU_ELE_001,19,3273.05,349,2,0,none
2022-06-25,Ahmedabad,Electronics,SKU_ELE_008,20,225.92,69,3,0,none
2024-01-10,Mumbai,Accessories,SKU_SPO_004,27,565.18,141,4,0,none
2024-04-14,Pune,Accessories,SKU_SPO_010,17,2716.69,209,4,0,none
2023-01-02,Ahmedabad,Footwear,SKU_ACC_003,20,2943.06,321,1,0,none
2023-05-03,Ahmedabad,Sportswear,SKU_SPO_002,19,2971.21,105,1,0,none
2022-01-18,Hyderabad,Sportswear,SKU_APP_010,19,656.8,99,1,0,none
2022-02-25,Delhi,Apparel,SKU_ACC_010,21,1709.44,325,4,0,none
2022-02-04,Bangalore,Footwear,SKU_FOO_003,19,3135.88,312,2,1,none
2023-09-22,Chennai,Apparel,SKU_ACC_006,20,1972.69,195,4,1,none
2024-03-04,Hyderabad,Sportswear,SKU_FOO_003,27,2155.22,250,1,0,none
2024-02-05,Hyderabad,Electronics,SKU_SPO_001,28,1491.49,254,4,0,none
2023-12-26,Pune,Accessories,SKU_FOO_009,15,3198.65,138,2,0,none
2023-07-27,Pune,Accessories,SKU_ELE_003,17,3393.49,383,2,0,none
2023-08-23,Mumbai,Electronics,SKU_FOO_010,24,2955.49,345,1,0,none
2024-02-22,Hyderabad,Accessories,SKU_ACC_009,19,2671.81,194,5,1,none
2022-12-13,Chennai,Apparel,SKU_APP_003,24,274.34,81,2,0,none
2022-02-01,Kolkata,Sportswear,SKU_ELE_010,11,1260.6,270,3,0,none
2022-05-13,Bangalore,Electronics,SKU_FOO_002,25,3758.06,52,1,0,none
2023-07-30,Hyderabad,Sportswear,SKU_FOO_003,18,3079.02,370,4,0,none
2022-07-18,Mumbai,Apparel,SKU_FOO_001,25,1038.52,77,1,1,none
2022-09-13,Bangalore,Sportswear,SKU_ACC_008,31,2672.89,324,5,0,none
2022-12-08,Pune,Accessories,SKU_SPO_008,21,1536.44,234,3,1,none
2023-10-29,Mumbai,Electronics,SKU_FOO_007,21,2259.85,60,2,0,none
2022-08-19,Kolkata,Electronics,SKU_SPO_007,24,3559.66,284,3,1,none
2022-10-28,Kolkata,Footwear,SKU_ACC_002,23,1875.19,142,5,1,diwali
2023-07-01,Kolkata,Electronics,SKU_ELE_004,24,345.22,207,3,0,none
2022-01-26,Kolkata,Apparel,SKU_FOO_007,18,653.03,106,5,0,none
2023-06-19,Pune,Electronics,SKU_FOO_004,30,2616.49,366,2,0,none
2023-10-15,Delhi,Sportswear,SKU_ELE_008,24,2437.88,99,5,0,none
2023-04-19,Mumbai,Apparel,SKU_ACC_008,21,655.24,209,4,0,none
2023-01-22,Delhi,Apparel,SKU_ACC_001,19,615.91,124,1,0,none
2022-10-12,Ahmedabad,Sportswear,SKU_SPO_004,20,1561.43,298,4,0,none
2023-03-26,Hyderabad,Footwear,SKU_SPO_007,17,1805.89,90,4,0,none
2022-11-16,Pune,Apparel,SKU_FOO_010,18,2466.01,247,4,0,none
2022-06-05,Delhi,Apparel,SKU_FOO_005,12,3758.04,178,2,0,none
2023-04-16,Mumbai,Apparel,SKU_ELE_005,15,3543.21,294,1,0,none
2023-02-24,Chennai,Electronics,SKU_ELE_002,21,3153.8,192,5,0,none
2022-04-23,Mumbai,Electronics,SKU_ACC_006,19,3106.08,229,3,0,none
2023-10-13,Chennai,Footwear,SKU_SPO_001,19,3404.98,199,1,0,none
2023-02-26,Pune,Electronics,SKU_APP_010,20,2756.33,106,4,1,none
2024-06-04,Mumbai,Electronics,SKU_ACC_001,13,2753.99,152,3,0,none
2023-12-22,Kolkata,Apparel,SKU_ELE_010,26,1502.73,57,1,1,none
2024-04-14,Hyderabad,Footwear,SKU_ACC_007,17,1061.43,348,3,0,none
2024-05-25,Ahmedabad,Electronics,SKU_ELE_003,13,672.25,334,3,1,none
2023-08-21,Hyderabad,Accessories,SKU_ELE_005,25,1397.92,335,4,0,none
2022-10-12,Bangalore,Sportswear,SKU_SPO_007,20,2362.55,395,1,0,none
2023-07-26,Mumbai,Footwear,SKU_ACC_003,28,1563.08,227,3,0,none
2022-02-23,Bangalore,Accessories,SKU_FOO_001,20,1755.07,160,3,0,none
2023-08-28,Ahmedabad,Apparel,SKU_APP_009,18,2868.67,276,4,0,none
2022-11-21,Kolkata,Accessories,SKU_SPO_007,21,3064.43,155,1,0,none
2023-04-03,Delhi,Apparel,SKU_FOO_003,11,2836.89,255,3,0,none
2024-06-03,Mumbai,Footwear,SKU_SPO_001,22,2445.7,340,4,0,none
2022-09-22,Bangalore,Accessories,SKU_ACC_003,18,2013.87,127,1,0,none
2023-01-17,Chennai,Accessories,SKU_FOO_005,23,838.54,152,2,0,none
2022-08-01,Bangalore,Electronics,SKU_ELE_003,19,3834.1,82,3,0,none
2022-11-29,Pune,Sportswear,SKU_ELE_003,21,1967.72,121,3,0,none
2022-01-10,Delhi,Sportswear,SKU_ACC_010,19,2950.54,103,1,0,none
2022-12-24,Hyderabad,Accessories,SKU_APP_006,22,1857.48,57,3,1,none
2022-07-22,Bangalore,Electronics,SKU_ACC_005,18,813.28,268,3,0,none
2023-12-09,Delhi,Accessories,SKU_ELE_007,21,3749.4,103,1,0,none
2022-02-27,Mumbai,Sportswear,SKU_SPO_006,15,2419.2,183,1,0,none
2023-05-09,Pune,Apparel,SKU_SPO_001,22,719.95,261,2,0,none
2023-05-25,Mumbai,Accessories,SKU_APP_002,18,2302.69,166,1,1,none
2024-02-07,Delhi,Sportswear,SKU_APP_006,19,523.83,208,3,0,none
2022-08-11,Kolkata,Apparel,SKU_ELE_007,18,339.1,221,4,0,none
2023-01-04,Delhi,Sportswear,SKU_APP_003,11,1101.4,324,2,0,none
2023-11-23,Chennai,Footwear,SKU_ACC_010,21,3296.34,242,4,1,none
2023-02-22,Mumbai,Sportswear,SKU_SPO_006,18,571.09,339,4,0,none
2024-05-23,Mumbai,Apparel,SKU_ELE_009,14,3684.41,185,5,1,none
2023-07-01,Bangalore,Accessories,SKU_SPO_004,32,1505.39,209,4,0,none
2024-05-20,Mumbai,Sportswear,SKU_SPO_003,19,2445.54,305,5,1,none
2022-04-13,Mumbai,Footwear,SKU_ELE_010,20,322.17,157,5,0,none
2022-06-10,Ahmedabad,Apparel,SKU_APP_010,19,1809.69,94,2,0,none
2022-07-19,Ahmedabad,Footwear,SKU_APP_003,23,3479.71,190,5,1,none
2022-06-09,Ahmedabad,Sportswear,SKU_ELE_002,10,366.24,367,5,0,none
2023-11-26,Bangalore,Accessories,SKU_APP_010,16,2318.72,343,3,0,none
2024-05-14,Delhi,Footwear,SKU_ELE_009,12,2154.81,261,5,0,none
2022-05-16,Mumbai,Apparel,SKU_ELE_002,25,2610.04,385,1,0,none
2023-02-02,Ahmedabad,Sportswear,SKU_SPO_010,14,3839.17,156,2,1,none
2024-01-08,Chennai,Footwear,SKU_APP_010,15,2933.39,183,5,0,none
2023-01-27,Hyderabad,Accessories,SKU_FOO_002,20,3104.06,263,1,0,none
2024-01-25,Pune,Accessories,SKU_ACC_010,13,3835.64,52,1,0,none
2022-04-16,Kolkata,Electronics,SKU_SPO_006,23,3649.22,113,5,0,none
2023-08-06,Hyderabad,Apparel,SKU_FOO_006,16,1537.28,176,5,0,none
2023-08-12,Ahmedabad,Apparel,SKU_APP_001,20,3807.07,334,3,0,none
2022-02-23,Kolkata,Electronics,SKU_FOO_006,10,3069.13,93,2,0,none
2022-10-04,Mumbai,Footwear,SKU_ELE_004,16,2029.11,352,5,0,none
2022-04-21,Kolkata,Accessories,SKU_ACC_008,23,3466.12,159,2,0,none
2022-08-12,Ahmedabad,Accessories,SKU_FOO_003,16,527.78,308,4,0,none
2022-03-16,Chennai,Accessories,SKU_ELE_009,24,664.79,208,3,1,none
2023-05-21,Bangalore,Footwear,SKU_APP_002,23,1638.75,319,2,1,none
2022-01-14,Pune,Footwear,SKU_ACC_008,20,2299.88,393,1,0,none
2024-02-09,Chennai,Accessories,SKU_ELE_002,18,3284.99,294,4,0,none
2023-04-27,Delhi,Apparel,SKU_APP_001,19,3527.22,182,2,0,none
2022-07-08,Pune,Accessories,SKU_FOO_009,25,2977.08,247,3,0,none
2022-12-30,Pune,Accessories,SKU_APP_001,23,3929.78,236,2,0,none
2022-08-27,Delhi,Accessories,SKU_ACC_010,23,3841.53,327,4,0,none
2023-02-05,Pune,Accessories,SKU_APP_001,20,657.13,379,2,0,none
2024-04-25,Hyderabad,Electronics,SKU_ACC_001,28,3988.81,113,5,0,none
2022-10-31,Pune,Footwear,SKU_APP_003,22,3714.79,82,4,0,none
2022-04-01,Chennai,Sportswear,SKU_FOO_009,17,739.9,293,2,1,none
2023-01-27,Hyderabad,Accessories,SKU_FOO_002,19,1499.83,146,1,0,none
2022-07-03,Bangalore,Apparel,SKU_ELE_007,21,2657.65,176,1,1,none
2022-01-17,Pune,Footwear,SKU_SPO_004,14,1513.21,100,5,0,none
2022-01-12,Ahmedabad,Electronics,SKU_ELE_004,19,1553.58,251,2,0,none
2022-06-15,Kolkata,Accessories,SKU_FOO_010,18,2016.81,170,2,0,none
2022-05-26,Mumbai,Electronics,SKU_APP_005,23,3405.97,383,3,0,none
2022-10-09,Delhi,Sportswear,SKU_SPO_009,25,2719.68,343,1,0,none
2023-07-03,Hyderabad,Accessories,SKU_ELE_003,20,3353.69,311,1,0,none
2023-08-05,Chennai,Accessories,SKU_APP_005,21,520.02,324,1,0,none
2022-06-18,Mumbai,Footwear,SKU_FOO_009,24,1122.84,390,4,0,none
2024-04-26,Mumbai,Apparel,SKU_FOO_002,18,1827.38,85,5,0,none
2022-06-19,Kolkata,Sportswear,SKU_ELE_002,20,1854.42,239,4,0,none
2024-02-04,Ahmedabad,Electronics,SKU_APP_004,27,2660.18,273,2,0,none
2022-12-12,Ahmedabad,Sportswear,SKU_FOO_008,21,2482.75,210,1,0,none
2023-05-14,Kolkata,Electronics,SKU_ELE_009,19,1450.76,125,3,0,none
2023-04-05,Chennai,Apparel,SKU_FOO_001,24,2019.64,119,1,0,none
2022-10-24,Delhi,Sportswear,SKU_SPO_008,22,2532.27,171,2,0,diwali
2022-05-22,Kolkata,Electronics,SKU_APP_003,20,1430.51,291,1,0,none
2024-06-15,Hyderabad,Electronics,SKU_APP_004,18,557.85,203,5,0,none
2024-02-24,Delhi,Electronics,SKU_APP_007,18,417.52,294,3,0,none
2024-01-07,Pune,Sportswear,SKU_APP_007,18,2358.53,119,3,0,none
2023-11-26,Delhi,Sportswear,SKU_SPO_003,16,2586.11,399,2,0,none
2024-01-03,Pune,Footwear,SKU_ACC_009,26,2857.58,106,3,0,none
2022-02-22,Ahmedabad,Footwear,SKU_FOO_007,25,1507.54,86,3,0,none
2022-04-28,Kolkata,Sportswear,SKU_ACC_003,21,1975.2,61,1,0,none
2022-12-31,Hyderabad,Sportswear,SKU_ACC_003,20,1067.76,279,2,0,none
2023-11-02,Pune,Apparel,SKU_ELE_002,27,3392.95,179,3,0,none
2022-05-16,Mumbai,Sportswear,SKU_ELE_001,21,289.27,115,5,0,none
2023-02-18,Mumbai,Accessories,SKU_ACC_010,16,3073.62,179,3,0,none
2022-03-18,Bangalore,Sportswear,SKU_ACC_008,17,484.3,384,3,0,holi
2024-04-27,Hyderabad,Footwear,SKU_ELE_003,18,3326.52,194,4,0,none
2023-07-11,Chennai,Electronics,SKU_FOO_001,24,568.01,189,4,0,none
2022-01-18,Mumbai,Apparel,SKU_FOO_002,22,3501.54,145,1,0,none
2024-05-16,Pune,Apparel,SKU_SPO_007,16,283.1,158,1,0,none
2023-02-07,Pune,Electronics,SKU_ELE_002,27,2123.82,159,3,0,none
2022-07-24,Mumbai,Electronics,SKU_ACC_010,11,3533.9,59,1,0,none
2023-05-14,Pune,Accessories,SKU_ACC_009,18,1353.45,254,1,0,none
2022-11-20,Chennai,Accessories,SKU_SPO_010,21,2211.26,273,1,0,none
2023-08-18,Ahmedabad,Accessories,SKU_APP_009,16,1760.3,388,3,0,none
2023-07-16,Pune,Electronics,SKU_SPO_005,28,822.99,245,1,0,none
2022-10-08,Ahmedabad,Footwear,SKU_APP_003,20,241.83,125,1,0,none
2022-06-15,Kolkata,Apparel,SKU_FOO_005,12,3980.98,351,5,0,none
2022-08-31,Bangalore,Footwear,SKU_APP_010,18,2916.83,221,5,0,none
2024-06-07,Mumbai,Electronics,SKU_FOO_002,17,1525.5,360,1,1,none
2023-04-24,Hyderabad,Electronics,SKU_FOO_009,19,2403.77,86,1,0,none
2022-06-13,Chennai,Footwear,SKU_ELE_006,20,464.02,184,3,0,none
2022-11-20,Hyderabad,Sportswear,SKU_APP_001,23,2986.31,154,2,0,none
2023-07-22,Pune,Electronics,SKU_SPO_002,19,2440.63,257,4,1,none
2023-07-05,Bangalore,Electronics,SKU_APP_010,19,3353.84,316,4,0,none
2024-04-10,Bangalore,Apparel,SKU_APP_001,17,2541.35,268,4,1,none
2023-10-02,Mumbai,Accessories,SKU_ELE_009,25,2871.14,330,3,0,none
2023-09-26,Chennai,Apparel,SKU_APP_009,17,1929.66,211,2,1,none
2024-01-29,Bangalore,Electronics,SKU_ELE_006,19,1482.28,121,1,0,none
2023-11-29,Kolkata,Sportswear,SKU_SPO_003,15,1270.08,127,1,0,none
2022-07-27,Delhi,Accessories,SKU_FOO_009,21,3714.29,251,4,0,none
2022-11-11,Bangalore,Electronics,SKU_FOO_007,23,3810.15,332,3,0,none
2022-10-31,Ahmedabad,Accessories,SKU_SPO_001,18,2611.6,116,3,0,none
2022-08-27,Hyderabad,Apparel,SKU_ELE_006,19,873.42,137,2,1,none
2023-12-28,Delhi,Electronics,SKU_SPO_009,24,2972.97,384,5,0,none
2024-03-14,Ahmedabad,Accessories,SKU_ACC_009,20,513.76,193,3,0,none
2022-08-12,Ahmedabad,Accessories,SKU_APP_006,15,2433.96,291,3,0,none
2022-03-29,Bangalore,Accessories,SKU_FOO_002,24,487.49,334,5,0,none
2023-06-21,Chennai,Accessories,SKU_ELE_005,25,1832.74,101,3,0,none
2023-03-05,Hyderabad,Footwear,SKU_APP_003,25,3557.54,119,3,0,none
2022-08-08,Pune,Sportswear,SKU_ELE_001,12,587.93,195,5,0,none
2022-10-02,Hyderabad,Accessories,SKU_APP_006,24,3681.82,397,1,0,none
2023-10-09,Delhi,Electronics,SKU_SPO_002,17,2884.37,155,1,1,none
2024-01-15,Delhi,Footwear,SKU_APP_002,30,2977.56,204,5,0,none
2022-03-07,Delhi,Apparel,SKU_FOO_008,21,1643.66,140,2,0,none
2023-08-15,Delhi,Apparel,SKU_ELE_004,22,1356.61,202,4,0,none
2023-02-27,Kolkata,Footwear,SKU_ELE_003,19,2694.14,171,5,0,none
2022-09-12,Bangalore,Apparel,SKU_ELE_001,17,1364.38,236,1,0,none
2022-05-05,Delhi,Electronics,SKU_SPO_003,25,693.05,255,3,0,none
2022-05-26,Kolkata,Footwear,SKU_ELE_004,17,1107.63,380,5,0,none
2023-09-07,Delhi,Sportswear,SKU_FOO_002,20,3265.92,110,3,0,none
2023-01-20,Pune,Accessories,SKU_FOO_009,20,3764.83,244,5,0,none
2023-03-23,Pune,Sportswear,SKU_ELE_009,13,2876.53,209,5,0,none
2023-01-22,Mumbai,Footwear,SKU_ELE_009,16,312.43,118,5,0,none
2023-01-18,Hyderabad,Footwear,SKU_FOO_002,23,2749.94,72,5,1,none
2022-10-04,Chennai,Electronics,SKU_ELE_003,18,814.54,369,2,0,none
2023-01-17,Kolkata,Sportswear,SKU_ELE_004,18,3770.33,198,5,1,none
2022-05-04,Kolkata,Accessories,SKU_APP_003,26,3549.92,205,4,0,eid
2022-09-24,Delhi,Apparel,SKU_SPO_006,21,1468.55,364,5,0,none
2024-02-29,Chennai,Apparel,SKU_ELE_003,18,3234.49,329,2,0,none
2022-04-21,Kolkata,Sportswear,SKU_APP_004,18,1212.02,85,4,1,none
2023-01-16,Chennai,Accessories,SKU_FOO_010,18,3989.65,216,5,0,none
2024-04-04,Mumbai,Sportswear,SKU_SPO_005,26,1192.21,352,3,0,none
2023-08-24,Ahmedabad,Sportswear,SKU_APP_001,13,3193.96,228,3,0,none
2024-06-17,Delhi,Electronics,SKU_ELE_007,15,549.85,338,5,0,none
2022-06-07,Pune,Accessories,SKU_ELE_006,23,3818.01,214,5,0,none
2023-12-29,Bangalore,Sportswear,SKU_SPO_009,35,3432.22,169,1,0,none
2024-06-14,Mumbai,Sportswear,SKU_ELE_008,23,2365.44,271,2,1,none
2024-03-23,Hyderabad,Apparel,SKU_ELE_008,18,681.95,257,5,0,none
2023-07-02,Bangalore,Electronics,SKU_FOO_004,24,3274.02,261,2,0,none
2023-08-22,Chennai,Electronics,SKU_FOO_006,26,665.81,272,5,0,none
2022-04-28,Mumbai,Electronics,SKU_FOO_004,21,1100.6,52,5,0,none
2022-11-24,Mumbai,Sportswear,SKU_APP_010,16,3408.83,148,3,0,none
2023-11-25,Ahmedabad,Accessories,SKU_ELE_005,21,3899.15,314,3,0,none
2022-03-09,Delhi,Sportswear,SKU_ELE_010,23,2864.89,135,5,1,none
2023-03-10,Ahmedabad,Apparel,SKU_SPO_002,17,1649.17,281,3,1,none
2022-12-25,Pune,Footwear,SKU_APP_007,22,1870.7,233,5,0,none
2023-11-02,Mumbai,Footwear,SKU_APP_002,23,2121.63,187,3,0,none
2024-03-07,Bangalore,Apparel,SKU_ACC_005,24,1429.42,260,2,0,none
2023-03-19,Delhi,Electronics,SKU_ACC_005,22,2710.8,369,4,0,none
2022-06-13,Hyderabad,Footwear,SKU_FOO_005,21,2873.87,354,3,0,none
2022-12-27,Chennai,Electronics,SKU_FOO_009,15,3170.3,176,1,0,none
2023-08-08,Kolkata,Sportswear,SKU_ELE_002,23,2449.89,109,5,0,none
2022-04-29,Pune,Apparel,SKU_SPO_006,18,3755.73,338,4,0,none
2024-05-02,Bangalore,Footwear,SKU_ELE_003,24,1742.76,154,2,0,none
2022-07-14,Bangalore,Sportswear,SKU_ELE_002,28,2653.56,347,5,0,none
2023-08-24,Hyderabad,Electronics,SKU_FOO_002,15,3699.34,216,2,0,none
2024-05-06,Bangalore,Sportswear,SKU_ELE_006,20,727.97,172,1,0,none
2023-08-11,Ahmedabad,Sportswear,SKU_FOO_005,38,3443.14,215,3,0,none
2024-01-03,Chennai,Electronics,SKU_SPO_004,27,1029.37,229,4,0,none
2023-10-13,Kolkata,Apparel,SKU_SPO_008,16,875.17,183,3,0,none
2024-06-02,Bangalore,Footwear,SKU_SPO_009,20,2536.34,172,2,1,none
2022-08-29,Pune,Footwear,SKU_FOO_003,16,3724.7,347,2,1,none
2023-05-24,Mumbai,Electronics,SKU_ACC_003,28,1726.05,337,1,0,none
2023-10-28,Ahmedabad,Accessories,SKU_FOO_001,22,1666.47,142,2,0,none
2023-07-19,Ahmedabad,Sportswear,SKU_ELE_009,18,1845.66,107,1,0,none
2022-05-22,Hyderabad,Accessories,SKU_SPO_004,20,3767.82,157,5,0,none
2024-04-11,Kolkata,Footwear,SKU_APP_005,29,1641.9,372,2,0,none
2022-01-31,Mumbai,Sportswear,SKU_FOO_007,24,2763.34,346,1,0,none
2022-08-11,Kolkata,Accessories,SKU_SPO_001,24,2330.0,101,2,0,none
2024-03-14,Hyderabad,Electronics,SKU_FOO_002,13,2620.31,102,2,0,none
2022-09-23,Kolkata,Electronics,SKU_APP_002,14,849.02,58,5,0,none
2022-10-09,Bangalore,Apparel,SKU_SPO_004,18,3961.23,161,5,0,none
2024-02-27,Ahmedabad,Apparel,SKU_APP_006,23,469.0,347,1,0,none
2023-01-16,Kolkata,Apparel,SKU_ACC_006,18,3746.19,206,5,1,none
2023-07-10,Delhi,Apparel,SKU_FOO_002,22,3988.88,237,5,0,none
2022-03-03,Ahmedabad,Sportswear,SKU_ACC_006,20,425.78,243,4,0,none
2023-12-14,Delhi,Footwear,SKU_ELE_005,15,463.87,304,2,0,none
2024-04-26,Kolkata,Apparel,SKU_ACC_005,22,2690.62,375,1,0,none
2023-06-05,Chennai,Electronics,SKU_APP_006,27,1842.02,139,1,0,none
2022-03-12,Mumbai,Electronics,SKU_ELE_006,20,3918.28,204,2,0,none
2023-08-25,Ahmedabad,Electronics,SKU_ELE_010,16,2945.61,319,2,0,none
2023-06-20,Ahmedabad,Apparel,SKU_ELE_006,22,839.87,258,5,1,none
2022-05-20,Mumbai,Electronics,SKU_ACC_008,17,2401.55,362,3,0,none
2022-11-12,Delhi,Accessories,SKU_APP_005,19,1896.06,100,4,0,none
2022-12-06,Ahmedabad,Sportswear,SKU_APP_004,26,3907.23,257,5,0,none
2024-06-06,Hyderabad,Electronics,SKU_SPO_002,20,762.06,116,2,1,none
2023-08-13,Hyderabad,Apparel,SKU_FOO_009,17,1193.38,120,4,0,none
2023-12-27,Hyderabad,Apparel,SKU_ELE_007,21,2902.34,140,1,0,none
2023-06-12,Hyderabad,Electronics,SKU_FOO_004,24,1081.55,296,5,0,none
2023-06-25,Bangalore,Accessories,SKU_FOO_010,24,1721.27,304,4,0,none
2023-02-20,Chennai,Electronics,SKU_ELE_010,25,2104.43,191,1,0,none
2023-04-12,Delhi,Sportswear,SKU_APP_005,14,914.48,360,4,0,none
2023-01-10,Hyderabad,Accessories,SKU_APP_010,22,407.01,291,3,0,none
2022-10-18,Bangalore,Footwear,SKU_APP_007,14,714.18,323,4,0,none
2022-02-12,Mumbai,Footwear,SKU_ACC_004,17,1525.16,76,3,0,none
2024-05-13,Hyderabad,Accessories,SKU_ELE_002,21,1626.98,341,2,0,none
2024-06-05,Chennai,Footwear,SKU_FOO_005,15,3690.98,275,1,1,none
2022-02-22,Bangalore,Sportswear,SKU_SPO_002,19,1983.29,245,5,0,none
2024-02-27,Delhi,Electronics,SKU_ACC_005,19,852.13,280,5,0,none
2024-06-01,Kolkata,Accessories,SKU_ELE_002,22,468.79,76,1,0,none
2022-08-20,Chennai,Sportswear,SKU_ELE_008,22,1832.31,325,1,0,none
2022-07-31,Pune,Sportswear,SKU_APP_003,26,2896.51,337,5,1,none
2022-01-08,Hyderabad,Accessories,SKU_ELE_005,26,2568.22,270,5,0,none
2023-09-26,Kolkata,Footwear,SKU_FOO_002,7,1771.84,236,1,0,none
2023-04-28,Kolkata,Footwear,SKU_ACC_010,21,1687.73,69,1,0,none
2022-02-11,Pune,Sportswear,SKU_ACC_003,15,1684.13,95,5,0,none
2022-11-29,Ahmedabad,Footwear,SKU_APP_002,19,949.62,313,5,0,none
