date,distribution_region,product_name,brand,order_quantity,wholesale_unit_price_inr,warehouse_stock,dispatch_lead_time_days,bulk_discount_flag,season_event
2024-04-29,South,Relaxo Hawai Slippers,Relaxo,132,88.12,622,1,1,School Admission Season
2024-04-29,South,Sparx Running Shoes SM-450,Sparx,49,671.31,185,1,1,School Admission Season
2024-04-29,South,Bata Comfit Sandals,Bata,60,306.4,298,4,1,School Admission Season
2024-04-29,South,Liberty Force-10 School Shoes,Liberty,48,422.33,126,4,1,School Admission Season
2024-04-29,South,Action Formal Leather Shoes,Action,24,558.38,63,3,1,School Admission Season
2024-04-29,West,Relaxo Hawai Slippers,Relaxo,129,83.39,331,3,1,School Admission Season
2024-04-29,West,Sparx Running Shoes SM-450,Sparx,67,626.76,259,3,1,School Admission Season
2024-04-29,West,Bata Comfit Sandals,Bata,64,330.34,170,3,1,School Admission Season
2024-04-29,West,Liberty Force-10 School Shoes,Liberty,67,425.91,244,4,1,School Admission Season
2024-04-29,West,Action Formal Leather Shoes,Action,21,,59,2,1,School Admission Season
2024-04-30,North,Relaxo Hawai Slippers,Relaxo,129,91.0,451,3,1,School Admission Season
2024-04-30,North,Sparx Running Shoes SM-450,Sparx,,656.13,128,2,1,School Admission Season
2024-04-30,North,Bata Comfit Sandals,Bata,52,320.87,137,4,1,School Admission Season
2024-04-30,North,Liberty Force-10 School Shoes,Liberty,69,407.33,277,2,1,School Admission Season
2024-04-30,North,Action Formal Leather Shoes,Action,24,576.86,106,1,1,School Admission Season
2024-04-30,South,Relaxo Hawai Slippers,Relaxo,,80.58,239,3,1,School Admission Season
2024-04-30,South,Sparx Running Shoes SM-450,Sparx,65,645.22,301,2,1,School Admission Season
2024-04-30,South,Bata Comfit Sandals,Bata,54,324.37,222,4,1,School Admission Season
2024-04-30,South,Liberty Force-10 School Shoes,Liberty,85,409.08,249,4,1,School Admission Season
2024-04-30,South,Action Formal Leather Shoes,Action,23,592.77,92,2,1,School Admission Season
2024-04-30,West,Relaxo Hawai Slippers,Relaxo,133,81.87,416,4,1,School Admission Season
2024-04-30,West,Sparx Running Shoes SM-450,Sparx,56,659.2,219,2,1,School Admission Season
2024-04-30,West,Bata Comfit Sandals,Bata,52,334.16,211,4,1,School Admission Season
2024-04-30,West,Liberty Force-10 School Shoes,Liberty,280,411.18,1181,4,1,School Admission Season
2024-04-30,West,Action Formal Leather Shoes,Action,23,,97,2,1,School Admission Season
2024-05-01,North,Relaxo Hawai Slippers,Relaxo,139,81.38,407,2,1,School Admission Season
2024-05-01,North,Sparx Running Shoes SM-450,Sparx,58,642.05,221,2,1,School Admission Season
2024-05-01,North,Bata Comfit Sandals,Bata,61,307.87,249,4,1,School Admission Season
2024-05-01,North,Liberty Force-10 School Shoes,Liberty,66,429.71,192,1,1,School Admission Season
2024-05-01,North,Action Formal Leather Shoes,Action,23,607.47,68,1,1,School Admission Season
2024-05-01,South,Relaxo Hawai Slippers,Relaxo,152,81.33,590,1,1,School Admission Season
2024-05-01,South,Sparx Running Shoes SM-450,Sparx,53,670.82,178,1,1,School Admission Season
2024-05-01,South,Bata Comfit Sandals,Bata,260,,1288,1,1,School Admission Season
2024-05-01,South,Liberty Force-10 School Shoes,Liberty,66,410.7,294,4,1,School Admission Season
2024-05-01,South,Action Formal Leather Shoes,Action,17,571.46,57,1,1,School Admission Season
2024-05-01,West,Relaxo Hawai Slippers,Relaxo,113,82.65,552,1,1,School Admission Season
2024-05-01,West,Sparx Running Shoes SM-450,Sparx,56,638.92,235,4,1,School Admission Season
2024-05-01,West,Bata Comfit Sandals,Bata,61,307.75,165,1,1,School Admission Season
2024-05-01,West,Liberty Force-10 School Shoes,Liberty,,428.1,296,2,1,School Admission Season
2024-05-01,West,Action Formal Leather Shoes,Action,22,582.23,88,2,1,School Admission Season
2024-05-02,North,Relaxo Hawai Slippers,Relaxo,141,83.15,435,2,1,School Admission Season
2024-05-02,North,Sparx Running Shoes SM-450,Sparx,61,640.95,169,4,1,School Admission Season
2024-05-02,North,Bata Comfit Sandals,Bata,56,317.19,207,4,1,School Admission Season
2024-05-02,North,Liberty Force-10 School Shoes,Liberty,78,414.07,383,1,1,School Admission Season
2024-05-02,North,Action Formal Leather Shoes,Action,21,607.12,55,3,1,School Admission Season
2024-05-02,South,Relaxo Hawai Slippers,Relaxo,133,82.36,620,2,1,School Admission Season
2024-05-02,South,Sparx Running Shoes SM-450,Sparx,60,628.67,167,4,1,School Admission Season
2024-05-02,South,Bata Comfit Sandals,Bata,55,325.78,147,2,1,School Admission Season
2024-05-02,South,Liberty Force-10 School Shoes,Liberty,72,394.16,288,1,1,School Admission Season
2024-05-02,South,Action Formal Leather Shoes,Action,20,602.39,81,4,1,School Admission Season
2024-05-02,West,Relaxo Hawai Slippers,Relaxo,140,85.96,519,4,1,School Admission Season
2024-05-02,West,Sparx Running Shoes SM-450,Sparx,53,638.79,233,2,1,School Admission Season
2024-05-02,West,Bata Comfit Sandals,Bata,48,320.26,123,2,1,School Admission Season
2024-05-02,West,Liberty Force-10 School Shoes,Liberty,73,395.53,342,4,1,School Admission Season
2024-05-02,West,Action Formal Leather Shoes,Action,26,565.14,92,2,1,School Admission Season
2024-05-03,North,Relaxo Hawai Slippers,Relaxo,124,83.41,434,3,1,School Admission Season
2024-05-03,North,Sparx Running Shoes SM-450,Sparx,55,654.01,186,3,1,School Admission Season
2024-05-03,North,Bata Comfit Sandals,Bata,58,304.77,162,4,1,School Admission Season
2024-05-03,North,Liberty Force-10 School Shoes,Liberty,74,395.2,325,3,1,School Admission Season
2024-05-03,North,Action Formal Leather Shoes,Action,23,553.27,81,4,1,School Admission Season
2024-05-03,South,Relaxo Hawai Slippers,Relaxo,105,89.29,519,1,1,School Admission Season
2024-05-03,South,Sparx Running Shoes SM-450,Sparx,58,676.81,210,1,1,School Admission Season
2024-05-03,South,Bata Comfit Sandals,Bata,58,322.48,225,1,1,School Admission Season
2024-05-03,South,Liberty Force-10 School Shoes,Liberty,65,423.94,264,1,1,School Admission Season
2024-05-03,South,Action Formal Leather Shoes,Action,23,559.86,107,1,1,School Admission Season
2024-05-03,West,Relaxo Hawai Slippers,Relaxo,162,91.8,725,4,1,School Admission Season
2024-05-03,West,Sparx Running Shoes SM-450,Sparx,66,665.54,166,2,1,School Admission Season
2024-05-03,West,Bata Comfit Sandals,Bata,58,,179,2,1,School Admission Season
2024-05-03,West,Liberty Force-10 School Shoes,Liberty,232,397.91,608,2,1,School Admission Season
2024-05-03,West,Action Formal Leather Shoes,Action,20,570.11,51,4,1,School Admission Season
2024-05-04,North,Relaxo Hawai Slippers,Relaxo,92,91.56,321,1,1,School Admission Season
2024-05-04,North,Sparx Running Shoes SM-450,Sparx,36,667.97,164,3,1,School Admission Season
2024-05-04,North,Bata Comfit Sandals,Bata,35,329.29,126,3,1,School Admission Season
2024-05-04,North,Liberty Force-10 School Shoes,Liberty,56,395.97,148,2,1,School Admission Season
2024-05-04,North,Action Formal Leather Shoes,Action,14,607.16,39,3,1,School Admission Season
2024-05-04,South,Relaxo Hawai Slippers,Relaxo,100,91.72,473,2,1,School Admission Season
2024-05-04,South,Sparx Running Shoes SM-450,Sparx,35,639.26,136,2,1,School Admission Season
2024-05-04,South,Bata Comfit Sandals,Bata,38,307.9,151,3,1,School Admission Season
2024-05-04,South,Liberty Force-10 School Shoes,Liberty,44,414.02,202,2,1,School Admission Season
2024-05-04,South,Action Formal Leather Shoes,Action,16,550.61,54,1,1,School Admission Season
2024-05-04,West,Relaxo Hawai Slippers,Relaxo,83,84.34,409,3,1,School Admission Season
2024-05-04,West,Sparx Running Shoes SM-450,Sparx,27,669.14,123,4,1,School Admission Season
2024-05-04,West,Bata Comfit Sandals,Bata,,335.2,135,3,1,School Admission Season
2024-05-04,West,Liberty Force-10 School Shoes,Liberty,54,422.51,222,3,1,School Admission Season
2024-05-04,West,Action Formal Leather Shoes,Action,16,603.71,48,1,1,School Admission Season
2024-05-05,North,Relaxo Hawai Slippers,Relaxo,101,88.01,319,3,1,School Admission Season
2024-05-05,North,Sparx Running Shoes SM-450,Sparx,33,637.44,125,1,1,School Admission Season
2024-05-05,North,Bata Comfit Sandals,Bata,41,331.98,154,1,1,School Admission Season
2024-05-05,North,Liberty Force-10 School Shoes,Liberty,46,391.43,147,2,1,School Admission Season
2024-05-05,North,Action Formal Leather Shoes,Action,16,572.53,50,4,1,School Admission Season
2024-05-05,South,Relaxo Hawai Slippers,Relaxo,82,85.8,228,1,1,School Admission Season
2024-05-05,South,Sparx Running Shoes SM-450,Sparx,37,664.67,133,3,1,School Admission Season
2024-05-05,South,Bata Comfit Sandals,Bata,34,332.33,156,1,1,School Admission Season
2024-05-05,South,Liberty Force-10 School Shoes,Liberty,60,413.79,296,4,1,School Admission Season
2024-05-05,South,Action Formal Leather Shoes,Action,,602.04,52,3,1,School Admission Season
2024-05-05,West,Relaxo Hawai Slippers,Relaxo,98,91.44,423,3,1,School Admission Season
2024-05-05,West,Sparx Running Shoes SM-450,Sparx,32,650.48,116,4,1,School Admission Season
2024-05-05,West,Bata Comfit Sandals,Bata,33,307.51,88,4,1,School Admission Season
2024-05-05,West,Liberty Force-10 School Shoes,Liberty,55,,159,4,1,School Admission Season
2024-05-05,West,Action Formal Leather Shoes,Action,15,576.28,69,4,1,School Admission Season
2024-05-06,North,Relaxo Hawai Slippers,Relaxo,145,82.71,540,4,1,School Admission Season
2024-05-06,North,Sparx Running Shoes SM-450,Sparx,56,654.48,142,4,1,School Admission Season
2024-05-06,North,Bata Comfit Sandals,Bata,64,315.97,265,2,1,School Admission Season
2024-05-06,North,Liberty Force-10 School Shoes,Liberty,,404.49,257,4,1,School Admission Season
2024-05-06,North,Action Formal Leather Shoes,Action,24,577.32,63,1,1,School Admission Season
2024-05-06,South,Relaxo Hawai Slippers,Relaxo,154,85.92,701,3,1,School Admission Season
2024-05-06,South,Sparx Running Shoes SM-450,Sparx,60,656.67,220,3,1,School Admission Season
2024-05-06,South,Bata Comfit Sandals,Bata,58,336.3,240,1,1,School Admission Season
2024-05-06,South,Liberty Force-10 School Shoes,Liberty,71,409.02,300,2,1,School Admission Season
2024-05-06,South,Action Formal Leather Shoes,Action,24,580.68,70,1,1,School Admission Season
2024-05-06,West,Relaxo Hawai Slippers,Relaxo,170,90.66,443,4,1,School Admission Season
2024-05-06,West,Sparx Running Shoes SM-450,Sparx,58,679.35,279,2,1,School Admission Season
2024-05-06,West,Bata Comfit Sandals,Bata,62,315.12,162,3,1,School Admission Season
2024-05-06,West,Liberty Force-10 School Shoes,Liberty,84,398.81,363,3,1,School Admission Season
2024-05-06,West,Action Formal Leather Shoes,Action,25,550.39,96,1,1,School Admission Season
2024-05-07,North,Relaxo Hawai Slippers,Relaxo,117,81.64,436,3,1,School Admission Season
2024-05-07,North,Sparx Running Shoes SM-450,Sparx,57,643.52,172,4,1,School Admission Season
2024-05-07,North,Bata Comfit Sandals,Bata,64,314.0,171,1,1,School Admission Season
2024-05-07,North,Liberty Force-10 School Shoes,Liberty,89,408.81,381,2,1,School Admission Season
2024-05-07,North,Action Formal Leather Shoes,Action,24,601.77,92,2,1,School Admission Season
2024-05-07,South,Relaxo Hawai Slippers,Relaxo,136,86.14,370,2,1,School Admission Season
2024-05-07,South,Sparx Running Shoes SM-450,Sparx,56,640.35,250,2,1,School Admission Season
2024-05-07,South,Bata Comfit Sandals,Bata,60,309.92,258,3,1,School Admission Season
2024-05-07,South,Liberty Force-10 School Shoes,Liberty,63,428.24,260,4,1,School Admission Season
2024-05-07,South,Action Formal Leather Shoes,Action,21,551.35,86,4,1,School Admission Season
2024-05-07,West,Relaxo Hawai Slippers,Relaxo,130,89.65,470,1,1,School Admission Season
2024-05-07,West,Sparx Running Shoes SM-450,Sparx,54,636.09,257,2,1,School Admission Season
2024-05-07,West,Bata Comfit Sandals,Bata,61,312.34,183,2,1,School Admission Season
2024-05-07,West,Liberty Force-10 School Shoes,Liberty,90,406.05,332,3,1,School Admission Season
2024-05-07,West,Action Formal Leather Shoes,Action,25,587.65,65,1,1,School Admission Season
2024-05-08,North,Relaxo Hawai Slippers,Relaxo,125,82.38,324,3,1,School Admission Season
2024-05-08,North,Sparx Running Shoes SM-450,Sparx,54,654.13,160,3,1,School Admission Season
2024-05-08,North,Bata Comfit Sandals,Bata,310,313.32,1436,4,1,School Admission Season
2024-05-08,North,Liberty Force-10 School Shoes,Liberty,,400.18,323,4,1,School Admission Season
2024-05-08,North,Action Formal Leather Shoes,Action,26,550.4,119,1,1,School Admission Season
2024-05-08,South,Relaxo Hawai Slippers,Relaxo,115,90.01,387,3,1,School Admission Season
2024-05-08,South,Sparx Running Shoes SM-450,Sparx,61,661.03,293,2,1,School Admission Season
2024-05-08,South,Bata Comfit Sandals,Bata,62,329.28,228,2,1,School Admission Season
2024-05-08,South,Liberty Force-10 School Shoes,Liberty,76,408.22,356,4,1,School Admission Season
2024-05-08,South,Action Formal Leather Shoes,Action,25,585.59,112,4,1,School Admission Season
2024-05-08,West,Relaxo Hawai Slippers,Relaxo,123,87.33,610,4,1,School Admission Season
2024-05-08,West,Sparx Running Shoes SM-450,Sparx,58,650.57,271,3,1,School Admission Season
2024-05-08,West,Bata Comfit Sandals,Bata,57,327.19,223,1,1,School Admission Season
2024-05-08,West,Liberty Force-10 School Shoes,Liberty,80,403.62,266,3,1,School Admission Season
2024-05-08,West,Action Formal Leather Shoes,Action,21,598.48,82,2,1,School Admission Season
2024-05-09,North,Relaxo Hawai Slippers,Relaxo,104,80.12,309,2,1,School Admission Season
2024-05-09,North,Sparx Running Shoes SM-450,Sparx,56,630.24,257,1,1,School Admission Season
2024-05-09,North,Bata Comfit Sandals,Bata,70,322.43,281,4,1,School Admission Season
2024-05-09,North,Liberty Force-10 School Shoes,Liberty,79,426.68,387,3,1,School Admission Season
2024-05-09,North,Action Formal Leather Shoes,Action,22,558.33,55,1,1,School Admission Season
2024-05-09,South,Relaxo Hawai Slippers,Relaxo,125,89.65,412,2,1,School Admission Season
2024-05-09,South,Sparx Running Shoes SM-450,Sparx,62,643.12,212,2,1,School Admission Season
2024-05-09,South,Bata Comfit Sandals,Bata,64,315.66,298,4,1,School Admission Season
2024-05-09,South,Liberty Force-10 School Shoes,Liberty,348,423.81,1288,3,1,School Admission Season
2024-05-09,South,Action Formal Leather Shoes,Action,23,605.53,59,3,1,School Admission Season
2024-05-09,West,Relaxo Hawai Slippers,Relaxo,124,91.87,509,1,1,School Admission Season
2024-05-09,West,Sparx Running Shoes SM-450,Sparx,59,659.22,276,2,1,School Admission Season
2024-05-09,West,Bata Comfit Sandals,Bata,59,321.17,281,1,1,School Admission Season
2024-05-09,West,Liberty Force-10 School Shoes,Liberty,95,395.12,409,2,1,School Admission Season
2024-05-09,West,Action Formal Leather Shoes,Action,25,596.48,115,3,1,School Admission Season
2024-05-10,North,Relaxo Hawai Slippers,Relaxo,121,83.99,380,4,1,School Admission Season
2024-05-10,North,Sparx Running Shoes SM-450,Sparx,55,643.03,232,3,1,School Admission Season
2024-05-10,North,Bata Comfit Sandals,Bata,72,336.96,247,3,1,School Admission Season
2024-05-10,North,Liberty Force-10 School Shoes,Liberty,88,409.84,273,4,1,School Admission Season
2024-05-10,North,Action Formal Leather Shoes,Action,22,595.21,76,3,1,School Admission Season
2024-05-10,South,Relaxo Hawai Slippers,Relaxo,129,84.3,392,4,1,School Admission Season
2024-05-10,South,Sparx Running Shoes SM-450,Sparx,52,668.58,246,3,1,School Admission Season
2024-05-10,South,Bata Comfit Sandals,Bata,60,302.93,241,2,1,School Admission Season
2024-05-10,South,Liberty Force-10 School Shoes,Liberty,85,401.75,303,2,1,School Admission Season
2024-05-10,South,Action Formal Leather Shoes,Action,24,556.15,109,1,1,School Admission Season
2024-05-10,West,Relaxo Hawai Slippers,Relaxo,143,84.5,590,2,1,School Admission Season
2024-05-10,West,Sparx Running Shoes SM-450,Sparx,56,678.45,142,4,1,School Admission Season
2024-05-10,West,Bata Comfit Sandals,Bata,58,337.27,261,3,1,School Admission Season
2024-05-10,West,Liberty Force-10 School Shoes,Liberty,74,394.4,213,4,1,School Admission Season
2024-05-10,West,Action Formal Leather Shoes,Action,21,605.42,67,2,1,School Admission Season
2024-05-11,North,Relaxo Hawai Slippers,Relaxo,76,82.36,328,4,1,School Admission Season
2024-05-11,North,Sparx Running Shoes SM-450,Sparx,40,661.24,163,1,1,School Admission Season
2024-05-11,North,Bata Comfit Sandals,Bata,38,332.33,110,3,1,School Admission Season
2024-05-11,North,Liberty Force-10 School Shoes,Liberty,49,413.47,230,4,1,School Admission Season
2024-05-11,North,Action Formal Leather Shoes,Action,17,551.07,78,4,1,School Admission Season
2024-05-11,South,Relaxo Hawai Slippers,Relaxo,475,80.69,1438,2,1,School Admission Season
2024-05-11,South,Sparx Running Shoes SM-450,Sparx,36,644.97,148,3,1,School Admission Season
2024-05-11,South,Bata Comfit Sandals,Bata,37,325.01,169,3,1,School Admission Season
2024-05-11,South,Liberty Force-10 School Shoes,Liberty,51,407.57,164,1,1,School Admission Season
2024-05-11,South,Action Formal Leather Shoes,Action,44,572.48,159,4,1,School Admission Season
2024-05-11,West,Relaxo Hawai Slippers,Relaxo,70,88.19,196,4,1,School Admission Season
2024-05-11,West,Sparx Running Shoes SM-450,Sparx,29,635.35,90,4,1,School Admission Season
2024-05-11,West,Bata Comfit Sandals,Bata,152,339.97,672,1,1,School Admission Season
2024-05-11,West,Liberty Force-10 School Shoes,Liberty,,405.61,204,4,1,School Admission Season
2024-05-11,West,Action Formal Leather Shoes,Action,16,,61,2,1,School Admission Season
2024-05-12,North,Relaxo Hawai Slippers,Relaxo,,87.19,221,4,1,School Admission Season
2024-05-12,North,Sparx Running Shoes SM-450,Sparx,34,662.06,91,2,1,School Admission Season
2024-05-12,North,Bata Comfit Sandals,Bata,32,326.7,82,1,1,School Admission Season
2024-05-12,North,Liberty Force-10 School Shoes,Liberty,58,402.8,173,4,1,School Admission Season
2024-05-12,North,Action Formal Leather Shoes,Action,16,584.85,75,3,1,School Admission Season
2024-05-12,South,Relaxo Hawai Slippers,Relaxo,85,85.13,422,1,1,School Admission Season
2024-05-12,South,Sparx Running Shoes SM-450,Sparx,34,620.25,105,3,1,School Admission Season
2024-05-12,South,Bata Comfit Sandals,Bata,38,309.56,146,2,1,School Admission Season
2024-05-12,South,Liberty Force-10 School Shoes,Liberty,76,391.92,251,2,1,School Admission Season
2024-05-12,South,Action Formal Leather Shoes,Action,13,609.09,38,1,1,School Admission Season
2024-05-12,West,Relaxo Hawai Slippers,Relaxo,99,90.35,399,3,1,School Admission Season
2024-05-12,West,Sparx Running Shoes SM-450,Sparx,41,649.87,203,3,1,School Admission Season
2024-05-12,West,Bata Comfit Sandals,Bata,36,322.15,124,3,1,School Admission Season
2024-05-12,West,Liberty Force-10 School Shoes,Liberty,61,395.93,203,4,1,School Admission Season
2024-05-12,West,Action Formal Leather Shoes,Action,13,554.95,50,2,1,School Admission Season
2024-05-13,North,Relaxo Hawai Slippers,Relaxo,,91.92,718,3,1,School Admission Season
2024-05-13,North,Sparx Running Shoes SM-450,Sparx,49,644.54,168,2,1,School Admission Season
2024-05-13,North,Bata Comfit Sandals,Bata,57,311.12,241,2,1,School Admission Season
2024-05-13,North,Liberty Force-10 School Shoes,Liberty,90,418.82,279,3,1,School Admission Season
2024-05-13,North,Action Formal Leather Shoes,Action,100,581.37,269,1,1,School Admission Season
