date,store_city,product_name,brand,units_sold,unit_price_inr,stock_on_hand,restock_lead_time_days,promotion_flag,sale_event
2024-04-20,Delhi,Noise ColorFit Pulse 2,Noise,21,1588.47,53,5,0,none
2024-04-20,Delhi,JBL Go 3,JBL,19,2232.51,84,3,0,none
2024-04-21,Mumbai,boAt Airdopes 141,boAt,35,1273.09,120,4,0,none
2024-04-21,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1509.61,73,5,0,none
2024-04-21,Mumbai,Samsung Galaxy M14 5G,Samsung,16,13943.99,60,5,0,none
2024-04-21,Mumbai,Noise ColorFit Pulse 2,Noise,22,1582.11,59,4,0,none
2024-04-21,Mumbai,JBL Go 3,JBL,16,2171.25,52,5,0,none
2024-04-21,Bangalore,boAt Airdopes 141,boAt,30,1281.54,105,6,0,none
2024-04-21,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1501.26,79,4,0,none
2024-04-21,Bangalore,Samsung Galaxy M14 5G,Samsung,10,14087.93,34,5,0,none
2024-04-21,Bangalore,Noise ColorFit Pulse 2,Noise,18,1598.8,79,7,0,none
2024-04-21,Bangalore,JBL Go 3,JBL,15,2222.49,57,7,0,none
2024-04-21,Delhi,boAt Airdopes 141,boAt,23,1334.18,105,7,0,none
2024-04-21,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1482.53,67,6,0,none
2024-04-21,Delhi,Samsung Galaxy M14 5G,Samsung,15,14193.29,68,3,0,none
2024-04-21,Delhi,Noise ColorFit Pulse 2,Noise,22,1613.57,94,6,0,none
2024-04-21,Delhi,JBL Go 3,JBL,18,2209.61,53,6,0,none
2024-04-22,Mumbai,boAt Airdopes 141,boAt,26,1279.24,89,5,0,none
2024-04-22,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1530.51,66,5,0,none
2024-04-22,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13865.21,54,4,0,none
2024-04-22,Mumbai,Noise ColorFit Pulse 2,Noise,20,1563.11,70,5,0,none
2024-04-22,Mumbai,JBL Go 3,JBL,15,2178.61,68,4,0,none
2024-04-22,Bangalore,boAt Airdopes 141,boAt,27,1270.4,100,3,0,none
2024-04-22,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,68,1530.51,256,4,0,none
2024-04-22,Bangalore,Samsung Galaxy M14 5G,Samsung,14,13837.33,59,6,0,none
2024-04-22,Bangalore,Noise ColorFit Pulse 2,Noise,15,1588.25,40,7,0,none
2024-04-22,Bangalore,JBL Go 3,JBL,,2240.49,42,7,0,none
2024-04-22,Delhi,boAt Airdopes 141,boAt,32,1319.98,98,5,0,none
2024-04-22,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1500.69,59,3,0,none
2024-04-22,Delhi,Samsung Galaxy M14 5G,Samsung,13,13977.39,,6,0,none
2024-04-22,Delhi,Noise ColorFit Pulse 2,Noise,15,1557.45,56,6,0,none
2024-04-22,Delhi,JBL Go 3,JBL,12,2149.18,60,7,0,none
2024-04-23,Mumbai,boAt Airdopes 141,boAt,24,1344.03,76,5,0,none
2024-04-23,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1476.32,67,3,0,none
2024-04-23,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13874.17,62,3,0,none
2024-04-23,Mumbai,Noise ColorFit Pulse 2,Noise,19,1573.05,91,4,0,none
2024-04-23,Mumbai,JBL Go 3,JBL,15,2195.24,44,5,0,none
2024-04-23,Bangalore,boAt Airdopes 141,boAt,21,1262.44,87,3,0,none
2024-04-23,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1474.73,46,4,0,none
2024-04-23,Bangalore,Samsung Galaxy M14 5G,Samsung,13,13850.79,35,6,0,none
2024-04-23,Bangalore,Noise ColorFit Pulse 2,Noise,15,1601.61,41,4,0,none
2024-04-23,Bangalore,JBL Go 3,JBL,11,2217.57,37,3,0,none
2024-04-23,Delhi,boAt Airdopes 141,boAt,22,1261.68,100,5,0,none
2024-04-23,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1504.61,53,3,0,none
2024-04-23,Delhi,Samsung Galaxy M14 5G,Samsung,78,13954.58,376,3,0,none
2024-04-23,Delhi,Noise ColorFit Pulse 2,Noise,16,1575.06,45,6,0,none
2024-04-23,Delhi,JBL Go 3,JBL,15,2235.77,39,3,0,none
2024-04-24,Mumbai,boAt Airdopes 141,boAt,24,1271.95,113,6,0,none
2024-04-24,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1503.84,50,3,0,none
2024-04-24,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13877.82,,7,0,none
2024-04-24,Mumbai,Noise ColorFit Pulse 2,Noise,14,1644.89,60,4,0,none
2024-04-24,Mumbai,JBL Go 3,JBL,12,2177.8,34,3,0,none
2024-04-24,Bangalore,boAt Airdopes 141,boAt,27,1290.65,106,7,0,none
2024-04-24,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,,1494.99,53,3,1,none
2024-04-24,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14003.03,33,7,0,none
2024-04-24,Bangalore,Noise ColorFit Pulse 2,Noise,14,1590.81,53,6,1,none
2024-04-24,Bangalore,JBL Go 3,JBL,16,2231.41,44,7,0,none
2024-04-24,Delhi,boAt Airdopes 141,boAt,24,1292.63,91,3,0,none
2024-04-24,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1500.86,57,6,0,none
2024-04-24,Delhi,Samsung Galaxy M14 5G,Samsung,11,14169.84,38,3,0,none
2024-04-24,Delhi,Noise ColorFit Pulse 2,Noise,18,1617.61,66,4,0,none
2024-04-24,Delhi,JBL Go 3,JBL,56,2169.32,260,7,0,none
2024-04-25,Mumbai,boAt Airdopes 141,boAt,21,1267.32,85,6,0,none
2024-04-25,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1547.48,62,5,1,none
2024-04-25,Mumbai,Samsung Galaxy M14 5G,Samsung,,13959.95,39,4,0,none
2024-04-25,Mumbai,Noise ColorFit Pulse 2,Noise,16,1589.83,40,4,0,none
2024-04-25,Mumbai,JBL Go 3,JBL,15,2180.46,43,7,0,none
2024-04-25,Bangalore,boAt Airdopes 141,boAt,24,1324.31,118,7,0,none
2024-04-25,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1502.71,57,4,0,none
2024-04-25,Bangalore,Samsung Galaxy M14 5G,Samsung,14,14086.41,39,7,0,none
2024-04-25,Bangalore,Noise ColorFit Pulse 2,Noise,17,1551.55,56,3,0,none
2024-04-25,Bangalore,JBL Go 3,JBL,18,2241.39,,3,0,none
2024-04-25,Delhi,boAt Airdopes 141,boAt,23,1273.55,82,7,0,none
2024-04-25,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1451.43,51,4,1,none
2024-04-25,Delhi,Samsung Galaxy M14 5G,Samsung,12,13997.96,58,5,0,none
2024-04-25,Delhi,Noise ColorFit Pulse 2,Noise,,1571.47,84,5,0,none
2024-04-25,Delhi,JBL Go 3,JBL,16,2218.89,63,4,0,none
2024-04-26,Mumbai,boAt Airdopes 141,boAt,29,,73,7,0,none
2024-04-26,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1465.58,56,4,0,none
2024-04-26,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13830.45,59,6,1,none
2024-04-26,Mumbai,Noise ColorFit Pulse 2,Noise,19,1603.69,85,4,1,none
2024-04-26,Mumbai,JBL Go 3,JBL,16,2200.37,59,5,0,none
2024-04-26,Bangalore,boAt Airdopes 141,boAt,,1262.97,139,4,0,none
2024-04-26,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,13,1548.93,42,3,0,none
2024-04-26,Bangalore,Samsung Galaxy M14 5G,Samsung,14,13952.57,62,7,0,none
2024-04-26,Bangalore,Noise ColorFit Pulse 2,Noise,15,1633.65,50,7,0,none
2024-04-26,Bangalore,JBL Go 3,JBL,16,2201.97,68,7,0,none
2024-04-26,Delhi,boAt Airdopes 141,boAt,28,1343.84,87,3,0,none
2024-04-26,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1451.67,54,3,0,none
2024-04-26,Delhi,Samsung Galaxy M14 5G,Samsung,11,14097.11,53,4,0,none
2024-04-26,Delhi,Noise ColorFit Pulse 2,Noise,18,1636.69,79,3,0,none
2024-04-26,Delhi,JBL Go 3,JBL,16,2211.65,71,5,0,none
2024-04-27,Mumbai,boAt Airdopes 141,boAt,28,1255.83,,5,0,none
2024-04-27,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1474.47,46,4,0,none
2024-04-27,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14058.06,57,3,0,none
2024-04-27,Mumbai,Noise ColorFit Pulse 2,Noise,16,1568.72,48,7,0,none
2024-04-27,Mumbai,JBL Go 3,JBL,18,2207.8,54,6,0,none
2024-04-27,Bangalore,boAt Airdopes 141,boAt,30,1271.93,,4,0,none
2024-04-27,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1503.1,45,5,0,none
2024-04-27,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14043.5,65,7,0,none
2024-04-27,Bangalore,Noise ColorFit Pulse 2,Noise,24,1579.46,111,4,0,none
2024-04-27,Bangalore,JBL Go 3,JBL,19,2195.64,65,5,0,none
2024-04-27,Delhi,boAt Airdopes 141,boAt,32,1302.4,133,7,0,none
2024-04-27,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,19,1452.68,68,4,1,none
2024-04-27,Delhi,Samsung Galaxy M14 5G,Samsung,15,14118.29,41,3,0,none
2024-04-27,Delhi,Noise ColorFit Pulse 2,Noise,20,1633.61,91,3,0,none
2024-04-27,Delhi,JBL Go 3,JBL,18,2221.61,89,7,0,none
2024-04-28,Mumbai,boAt Airdopes 141,boAt,35,1250.03,159,6,0,none
2024-04-28,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1479.0,77,5,0,none
2024-04-28,Mumbai,Samsung Galaxy M14 5G,Samsung,15,13939.2,70,4,0,none
2024-04-28,Mumbai,Noise ColorFit Pulse 2,Noise,25,1620.15,83,4,0,none
2024-04-28,Mumbai,JBL Go 3,JBL,16,2189.96,63,6,0,none
2024-04-28,Bangalore,boAt Airdopes 141,boAt,31,1288.81,146,5,1,none
2024-04-28,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1458.4,50,3,0,none
2024-04-28,Bangalore,Samsung Galaxy M14 5G,Samsung,17,14162.03,60,5,0,none
2024-04-28,Bangalore,Noise ColorFit Pulse 2,Noise,25,1645.07,108,7,0,none
2024-04-28,Bangalore,JBL Go 3,JBL,16,2151.57,77,4,0,none
2024-04-28,Delhi,boAt Airdopes 141,boAt,30,1269.55,85,7,0,none
2024-04-28,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,,1514.22,61,7,0,none
2024-04-28,Delhi,Samsung Galaxy M14 5G,Samsung,12,14019.27,49,3,0,none
2024-04-28,Delhi,Noise ColorFit Pulse 2,Noise,26,1643.94,81,3,0,none
2024-04-28,Delhi,JBL Go 3,JBL,19,2232.24,49,7,0,none
2024-04-29,Mumbai,boAt Airdopes 141,boAt,24,1282.35,79,3,0,none
2024-04-29,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1542.13,37,4,0,none
2024-04-29,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13832.3,58,7,0,none
2024-04-29,Mumbai,Noise ColorFit Pulse 2,Noise,16,1589.97,42,3,0,none
2024-04-29,Mumbai,JBL Go 3,JBL,16,2247.2,49,6,0,none
2024-04-29,Bangalore,boAt Airdopes 141,boAt,25,1262.07,105,5,0,none
2024-04-29,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1470.8,,3,0,none
2024-04-29,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14193.78,50,4,1,none
2024-04-29,Bangalore,Noise ColorFit Pulse 2,Noise,17,1575.72,46,7,0,none
2024-04-29,Bangalore,JBL Go 3,JBL,15,2244.75,44,6,0,none
2024-04-29,Delhi,boAt Airdopes 141,boAt,25,1310.11,120,3,0,none
2024-04-29,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1526.9,39,4,0,none
2024-04-29,Delhi,Samsung Galaxy M14 5G,Samsung,12,13846.67,60,4,1,none
2024-04-29,Delhi,Noise ColorFit Pulse 2,Noise,17,1611.09,72,7,0,none
2024-04-29,Delhi,JBL Go 3,JBL,13,2190.25,64,6,0,none
2024-04-30,Mumbai,boAt Airdopes 141,boAt,24,1281.89,70,6,0,none
2024-04-30,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1527.37,69,4,0,none
2024-04-30,Mumbai,Samsung Galaxy M14 5G,Samsung,12,14001.15,59,7,0,none
2024-04-30,Mumbai,Noise ColorFit Pulse 2,Noise,18,1631.25,72,4,0,none
2024-04-30,Mumbai,JBL Go 3,JBL,16,2236.34,73,5,0,none
2024-04-30,Bangalore,boAt Airdopes 141,boAt,28,1311.16,,3,0,none
2024-04-30,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1457.57,51,6,0,none
2024-04-30,Bangalore,Samsung Galaxy M14 5G,Samsung,14,,47,3,1,none
2024-04-30,Bangalore,Noise ColorFit Pulse 2,Noise,18,1645.64,71,7,0,none
2024-04-30,Bangalore,JBL Go 3,JBL,15,2236.75,62,4,0,none
2024-04-30,Delhi,boAt Airdopes 141,boAt,25,1334.42,73,6,0,none
2024-04-30,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1533.81,51,3,0,none
2024-04-30,Delhi,Samsung Galaxy M14 5G,Samsung,14,13885.17,59,5,0,none
2024-04-30,Delhi,Noise ColorFit Pulse 2,Noise,16,1587.42,45,7,0,none
2024-04-30,Delhi,JBL Go 3,JBL,12,2245.26,48,6,0,none
2024-05-01,Mumbai,boAt Airdopes 141,boAt,29,1335.34,128,7,1,Summer Sale Kickoff
2024-05-01,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1537.68,59,5,1,Summer Sale Kickoff
2024-05-01,Mumbai,Samsung Galaxy M14 5G,Samsung,15,14054.17,,7,1,Summer Sale Kickoff
2024-05-01,Mumbai,Noise ColorFit Pulse 2,Noise,114,1642.72,545,3,1,Summer Sale Kickoff
2024-05-01,Mumbai,JBL Go 3,JBL,27,2165.89,112,6,1,Summer Sale Kickoff
2024-05-01,Bangalore,boAt Airdopes 141,boAt,35,1335.97,136,4,1,Summer Sale Kickoff
2024-05-01,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1531.72,76,6,1,Summer Sale Kickoff
2024-05-01,Bangalore,Samsung Galaxy M14 5G,Samsung,12,13919.26,34,4,1,Summer Sale Kickoff
2024-05-01,Bangalore,Noise ColorFit Pulse 2,Noise,17,1630.38,56,6,1,Summer Sale Kickoff
2024-05-01,Bangalore,JBL Go 3,JBL,,2164.08,122,3,1,Summer Sale Kickoff
2024-05-01,Delhi,boAt Airdopes 141,boAt,28,1298.24,118,6,1,Summer Sale Kickoff
2024-05-01,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1502.43,88,7,1,Summer Sale Kickoff
2024-05-01,Delhi,Samsung Galaxy M14 5G,Samsung,17,13892.65,47,6,1,Summer Sale Kickoff
2024-05-01,Delhi,Noise ColorFit Pulse 2,Noise,19,1643.28,73,5,1,Summer Sale Kickoff
2024-05-01,Delhi,JBL Go 3,JBL,27,2187.16,117,7,1,Summer Sale Kickoff
2024-05-02,Mumbai,boAt Airdopes 141,boAt,24,1268.27,108,3,0,none
2024-05-02,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1478.2,49,3,0,none
2024-05-02,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13940.27,52,5,0,none
2024-05-02,Mumbai,Noise ColorFit Pulse 2,Noise,16,1592.2,70,4,0,none
2024-05-02,Mumbai,JBL Go 3,JBL,15,2197.99,67,4,0,none
2024-05-02,Bangalore,boAt Airdopes 141,boAt,27,1337.44,111,7,0,none
2024-05-02,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1537.98,61,3,1,none
2024-05-02,Bangalore,Samsung Galaxy M14 5G,Samsung,12,14198.39,59,5,0,none
2024-05-02,Bangalore,Noise ColorFit Pulse 2,Noise,18,1620.04,74,3,0,none
2024-05-02,Bangalore,JBL Go 3,JBL,15,2217.96,56,5,0,none
2024-05-02,Delhi,boAt Airdopes 141,boAt,26,1337.0,114,5,0,none
2024-05-02,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1513.11,48,3,1,none
2024-05-02,Delhi,Samsung Galaxy M14 5G,Samsung,12,13970.55,46,4,0,none
2024-05-02,Delhi,Noise ColorFit Pulse 2,Noise,15,1555.5,55,4,0,none
2024-05-02,Delhi,JBL Go 3,JBL,15,2174.45,74,5,0,none
2024-05-03,Mumbai,boAt Airdopes 141,boAt,23,1267.05,108,7,0,none
2024-05-03,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,13,1546.9,49,7,0,none
2024-05-03,Mumbai,Samsung Galaxy M14 5G,Samsung,,14137.34,43,6,0,none
2024-05-03,Mumbai,Noise ColorFit Pulse 2,Noise,18,1560.84,59,4,0,none
2024-05-03,Mumbai,JBL Go 3,JBL,14,2154.84,51,4,0,none
2024-05-03,Bangalore,boAt Airdopes 141,boAt,26,1320.69,88,5,0,none
2024-05-03,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1489.84,52,3,1,none
2024-05-03,Bangalore,Samsung Galaxy M14 5G,Samsung,13,13818.46,46,6,0,none
2024-05-03,Bangalore,Noise ColorFit Pulse 2,Noise,15,1590.66,73,3,0,none
2024-05-03,Bangalore,JBL Go 3,JBL,18,,81,6,0,none
2024-05-03,Delhi,boAt Airdopes 141,boAt,23,1265.95,108,7,0,none
2024-05-03,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1546.35,50,5,0,none
2024-05-03,Delhi,Samsung Galaxy M14 5G,Samsung,11,13820.12,54,3,0,none
2024-05-03,Delhi,Noise ColorFit Pulse 2,Noise,17,1616.44,71,7,0,none
2024-05-03,Delhi,JBL Go 3,JBL,19,2150.0,70,3,0,none
2024-05-04,Mumbai,boAt Airdopes 141,boAt,,1324.29,117,7,0,none
2024-05-04,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,20,1469.88,58,3,0,none
2024-05-04,Mumbai,Samsung Galaxy M14 5G,Samsung,15,14088.06,50,7,0,none
2024-05-04,Mumbai,Noise ColorFit Pulse 2,Noise,21,1588.45,53,3,0,none
2024-05-04,Mumbai,JBL Go 3,JBL,18,2232.59,85,7,0,none
2024-05-04,Bangalore,boAt Airdopes 141,boAt,,1256.33,139,7,0,none
2024-05-04,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1470.85,56,7,0,none
2024-05-04,Bangalore,Samsung Galaxy M14 5G,Samsung,17,13875.61,53,4,0,none
2024-05-04,Bangalore,Noise ColorFit Pulse 2,Noise,22,1599.41,75,4,0,none
2024-05-04,Bangalore,JBL Go 3,JBL,20,2244.37,94,4,0,none
2024-05-04,Delhi,boAt Airdopes 141,boAt,25,1273.02,94,6,0,none
2024-05-04,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1450.09,57,3,0,none
2024-05-04,Delhi,Samsung Galaxy M14 5G,Samsung,12,13948.72,41,5,1,none
2024-05-04,Delhi,Noise ColorFit Pulse 2,Noise,23,1570.03,70,4,0,none
2024-05-04,Delhi,JBL Go 3,JBL,17,2161.06,47,7,0,none
2024-05-05,Mumbai,boAt Airdopes 141,boAt,32,1311.31,124,5,0,none
2024-05-05,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1545.85,63,4,0,none
2024-05-05,Mumbai,Samsung Galaxy M14 5G,Samsung,14,13911.34,66,6,0,none
2024-05-05,Mumbai,Noise ColorFit Pulse 2,Noise,24,1570.86,97,3,0,none
2024-05-05,Mumbai,JBL Go 3,JBL,95,2189.98,322,5,0,none
2024-05-05,Bangalore,boAt Airdopes 141,boAt,30,1325.94,92,5,0,none
2024-05-05,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,90,1537.24,321,4,1,none
2024-05-05,Bangalore,Samsung Galaxy M14 5G,Samsung,15,14060.58,68,3,0,none
2024-05-05,Bangalore,Noise ColorFit Pulse 2,Noise,23,1587.84,102,6,0,none
2024-05-05,Bangalore,JBL Go 3,JBL,18,2185.85,85,4,0,none
2024-05-05,Delhi,boAt Airdopes 141,boAt,29,1252.16,102,6,0,none
2024-05-05,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1468.26,79,7,0,none
2024-05-05,Delhi,Samsung Galaxy M14 5G,Samsung,14,13970.58,39,4,0,none
2024-05-05,Delhi,Noise ColorFit Pulse 2,Noise,22,1622.38,101,3,0,none
2024-05-05,Delhi,JBL Go 3,JBL,21,2221.42,53,7,0,none
2024-05-06,Mumbai,boAt Airdopes 141,boAt,26,1291.98,117,6,0,none
2024-05-06,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,11,1451.08,45,7,0,none
2024-05-06,Mumbai,Samsung Galaxy M14 5G,Samsung,12,14017.23,32,3,0,none
2024-05-06,Mumbai,Noise ColorFit Pulse 2,Noise,15,1631.35,52,5,1,none
2024-05-06,Mumbai,JBL Go 3,JBL,14,2161.27,68,6,0,none
2024-05-06,Bangalore,boAt Airdopes 141,boAt,27,1250.32,128,6,0,none
2024-05-06,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1495.7,53,4,0,none
2024-05-06,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14161.79,38,6,0,none
2024-05-06,Bangalore,Noise ColorFit Pulse 2,Noise,20,1616.03,,5,0,none
2024-05-06,Bangalore,JBL Go 3,JBL,18,2175.26,66,7,0,none
2024-05-06,Delhi,boAt Airdopes 141,boAt,24,1284.7,77,5,0,none
2024-05-06,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1480.97,52,5,0,none
2024-05-06,Delhi,Samsung Galaxy M14 5G,Samsung,13,13873.91,54,3,0,none
2024-05-06,Delhi,Noise ColorFit Pulse 2,Noise,17,1601.39,53,4,0,none
2024-05-06,Delhi,JBL Go 3,JBL,15,2156.46,44,7,0,none
2024-05-07,Mumbai,boAt Airdopes 141,boAt,22,1262.78,65,6,0,none
2024-05-07,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1517.75,57,6,0,none
2024-05-07,Mumbai,Samsung Galaxy M14 5G,Samsung,9,13920.35,37,5,1,none
2024-05-07,Mumbai,Noise ColorFit Pulse 2,Noise,17,1554.79,51,4,0,none
2024-05-07,Mumbai,JBL Go 3,JBL,19,2232.99,56,5,0,none
2024-05-07,Bangalore,boAt Airdopes 141,boAt,25,1307.88,87,6,0,none
2024-05-07,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,13,1493.29,58,5,0,none
2024-05-07,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14198.58,39,3,0,none
2024-05-07,Bangalore,Noise ColorFit Pulse 2,Noise,15,1562.86,72,4,1,none
2024-05-07,Bangalore,JBL Go 3,JBL,16,2191.23,,4,0,none
2024-05-07,Delhi,boAt Airdopes 141,boAt,24,,81,5,1,none
2024-05-07,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1451.13,52,4,0,none
2024-05-07,Delhi,Samsung Galaxy M14 5G,Samsung,11,14171.85,30,5,0,none
2024-05-07,Delhi,Noise ColorFit Pulse 2,Noise,20,1619.1,66,5,0,none
2024-05-07,Delhi,JBL Go 3,JBL,16,2152.93,79,5,0,none
2024-05-08,Mumbai,boAt Airdopes 141,boAt,21,1285.07,84,4,0,none
2024-05-08,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1506.23,71,4,0,none
2024-05-08,Mumbai,Samsung Galaxy M14 5G,Samsung,12,,57,4,0,none
2024-05-08,Mumbai,Noise ColorFit Pulse 2,Noise,15,1631.33,64,7,0,none
2024-05-08,Mumbai,JBL Go 3,JBL,16,2226.1,67,3,0,none
2024-05-08,Bangalore,boAt Airdopes 141,boAt,29,1308.94,144,5,0,none
2024-05-08,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1516.77,53,3,0,none
2024-05-08,Bangalore,Samsung Galaxy M14 5G,Samsung,14,14092.74,63,5,0,none
2024-05-08,Bangalore,Noise ColorFit Pulse 2,Noise,17,1593.44,81,3,0,none
2024-05-08,Bangalore,JBL Go 3,JBL,18,2179.4,46,4,0,none
2024-05-08,Delhi,boAt Airdopes 141,boAt,25,1301.75,125,4,0,none
2024-05-08,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1464.0,74,4,0,none
2024-05-08,Delhi,Samsung Galaxy M14 5G,Samsung,15,13925.14,50,6,0,none
2024-05-08,Delhi,Noise ColorFit Pulse 2,Noise,18,1580.71,,4,0,none
2024-05-08,Delhi,JBL Go 3,JBL,14,2248.76,49,6,0,none
2024-05-09,Mumbai,boAt Airdopes 141,boAt,21,1327.81,102,5,0,none
2024-05-09,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1449.9,43,7,0,none
2024-05-09,Mumbai,Samsung Galaxy M14 5G,Samsung,,13990.73,65,7,0,none
2024-05-09,Mumbai,Noise ColorFit Pulse 2,Noise,11,1604.99,35,4,0,none
2024-05-09,Mumbai,JBL Go 3,JBL,,,44,3,0,none
2024-05-09,Bangalore,boAt Airdopes 141,boAt,26,1268.11,87,3,0,none
2024-05-09,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1485.44,68,4,0,none
2024-05-09,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14032.02,44,6,0,none
2024-05-09,Bangalore,Noise ColorFit Pulse 2,Noise,20,1563.02,98,4,0,none
2024-05-09,Bangalore,JBL Go 3,JBL,15,2232.97,62,7,0,none
2024-05-09,Delhi,boAt Airdopes 141,boAt,25,1339.47,89,6,0,none
2024-05-09,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,84,1487.14,216,6,0,none
2024-05-09,Delhi,Samsung Galaxy M14 5G,Samsung,12,13983.42,49,5,0,none
2024-05-09,Delhi,Noise ColorFit Pulse 2,Noise,17,1614.82,80,6,0,none
2024-05-09,Delhi,JBL Go 3,JBL,16,2248.06,78,4,0,none
2024-05-10,Mumbai,boAt Airdopes 141,boAt,23,1307.31,111,6,1,none
2024-05-10,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1502.7,47,6,0,none
2024-05-10,Mumbai,Samsung Galaxy M14 5G,Samsung,11,13847.56,53,7,0,none
2024-05-10,Mumbai,Noise ColorFit Pulse 2,Noise,17,1607.44,51,7,0,none
2024-05-10,Mumbai,JBL Go 3,JBL,16,2221.26,,4,0,none
2024-05-10,Bangalore,boAt Airdopes 141,boAt,,1337.28,125,6,0,none
2024-05-10,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1543.37,65,3,0,none
2024-05-10,Bangalore,Samsung Galaxy M14 5G,Samsung,14,13843.34,52,7,0,none
2024-05-10,Bangalore,Noise ColorFit Pulse 2,Noise,,1621.03,53,3,0,none
2024-05-10,Bangalore,JBL Go 3,JBL,15,2235.8,72,3,0,none
2024-05-10,Delhi,boAt Airdopes 141,boAt,21,1299.61,98,3,0,none
2024-05-10,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,90,1497.16,350,4,0,none
2024-05-10,Delhi,Samsung Galaxy M14 5G,Samsung,14,14144.66,42,6,0,none
2024-05-10,Delhi,Noise ColorFit Pulse 2,Noise,16,1639.07,64,4,0,none
