date,production_unit,product_name,fabric_type,production_quantity,raw_material_cost_per_unit,finished_goods_stock,production_lead_time_days,export_order_flag,season_event
2024-04-16,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,108,462.49,383,10,0,Wedding Season
2024-04-16,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,996,139.94,3912,14,1,Wedding Season
2024-04-16,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,95,221.45,281,14,0,Wedding Season
2024-04-16,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,47,276.95,96,5,0,Wedding Season
2024-04-16,Unit-Jaipur,Kids Denim Jeans,Denim,65,316.14,191,14,0,Wedding Season
2024-04-16,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,100,442.1,399,14,1,Wedding Season
2024-04-17,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,227,143.27,636,7,1,Ram Navami
2024-04-17,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,488,210.57,1646,5,0,Ram Navami
2024-04-17,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,50,267.54,183,14,0,Ram Navami
2024-04-17,Unit-Tirupur,Kids Denim Jeans,Denim,69,306.11,182,5,0,Ram Navami
2024-04-17,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,89,437.49,254,10,0,Ram Navami
2024-04-17,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,224,148.63,656,10,0,Ram Navami
2024-04-17,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,134,210.42,386,14,0,Ram Navami
2024-04-17,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,62,275.56,210,10,0,Ram Navami
2024-04-17,Unit-Ludhiana,Kids Denim Jeans,Denim,64,324.2,245,10,0,Ram Navami
2024-04-17,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,109,468.89,404,5,0,Ram Navami
2024-04-17,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,227,139.95,759,14,0,Ram Navami
2024-04-17,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,108,229.79,308,14,0,Ram Navami
2024-04-17,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,68,266.39,194,7,0,Ram Navami
2024-04-17,Unit-Jaipur,Kids Denim Jeans,Denim,72,319.18,202,5,0,Ram Navami
2024-04-17,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,92,437.98,246,5,0,Ram Navami
2024-04-18,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,212,137.37,496,10,0,Wedding Season
2024-04-18,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,106,216.94,288,7,1,Wedding Season
2024-04-18,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,52,266.51,167,5,0,Wedding Season
2024-04-18,Unit-Tirupur,Kids Denim Jeans,Denim,72,298.64,287,14,1,Wedding Season
2024-04-18,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,93,455.1,240,14,0,Wedding Season
2024-04-18,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,229,131.51,459,7,0,Wedding Season
2024-04-18,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,103,226.54,272,14,0,Wedding Season
2024-04-18,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,51,286.28,119,14,0,Wedding Season
2024-04-18,Unit-Ludhiana,Kids Denim Jeans,Denim,68,317.49,168,5,1,Wedding Season
2024-04-18,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,94,451.23,328,5,0,Wedding Season
2024-04-18,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,236,143.48,691,14,0,Wedding Season
2024-04-18,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,211.02,378,14,0,Wedding Season
2024-04-18,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,61,275.17,168,14,0,Wedding Season
2024-04-18,Unit-Jaipur,Kids Denim Jeans,Denim,77,311.72,187,7,0,Wedding Season
2024-04-18,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,84,458.49,191,7,0,Wedding Season
2024-04-19,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,232,141.14,490,7,0,Wedding Season
2024-04-19,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,123,217.32,336,7,1,Wedding Season
2024-04-19,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,59,293.69,146,14,0,Wedding Season
2024-04-19,Unit-Tirupur,Kids Denim Jeans,Denim,66,307.58,168,10,0,Wedding Season
2024-04-19,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,107,444.83,394,14,0,Wedding Season
2024-04-19,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,226,148.09,452,7,0,Wedding Season
2024-04-19,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,110,229.54,361,5,0,Wedding Season
2024-04-19,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,45,291.68,146,7,0,Wedding Season
2024-04-19,Unit-Ludhiana,Kids Denim Jeans,Denim,74,312.57,227,7,0,Wedding Season
2024-04-19,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,110,458.83,246,14,0,Wedding Season
2024-04-19,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,260,145.26,922,7,0,Wedding Season
2024-04-19,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,118,208.44,346,10,0,Wedding Season
2024-04-19,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,53,266.11,134,5,1,Wedding Season
2024-04-19,Unit-Jaipur,Kids Denim Jeans,Denim,64,308.41,168,5,0,Wedding Season
2024-04-19,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,110,458.23,399,7,0,Wedding Season
2024-04-20,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,169,131.15,412,7,0,Wedding Season
2024-04-20,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,92,222.98,355,5,0,Wedding Season
2024-04-20,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,,272.76,161,5,0,Wedding Season
2024-04-20,Unit-Tirupur,Kids Denim Jeans,Denim,59,311.08,210,5,1,Wedding Season
2024-04-20,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,68,453.62,175,14,0,Wedding Season
2024-04-20,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,163,137.28,562,10,0,Wedding Season
2024-04-20,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,83,232.95,290,10,0,Wedding Season
2024-04-20,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,,281.13,130,10,0,Wedding Season
2024-04-20,Unit-Ludhiana,Kids Denim Jeans,Denim,50,306.2,187,5,0,Wedding Season
2024-04-20,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,68,438.48,174,7,1,Wedding Season
2024-04-20,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,176,136.83,512,5,1,Wedding Season
2024-04-20,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,86,221.26,258,5,0,Wedding Season
2024-04-20,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,37,273.65,138,7,0,Wedding Season
2024-04-20,Unit-Jaipur,Kids Denim Jeans,Denim,51,312.51,164,14,0,Wedding Season
2024-04-20,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,74,456.42,274,5,0,Wedding Season
2024-04-21,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,86,137.76,324,10,0,Wedding Season
2024-04-21,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,47,224.87,138,7,1,Wedding Season
2024-04-21,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,24,278.11,81,7,0,Wedding Season
2024-04-21,Unit-Tirupur,Kids Denim Jeans,Denim,28,321.26,109,14,0,Wedding Season
2024-04-21,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,35,437.77,,7,0,Wedding Season
2024-04-21,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,93,136.16,359,5,0,Wedding Season
2024-04-21,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,,220.25,,5,0,Wedding Season
2024-04-21,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,20,273.46,43,5,0,Wedding Season
2024-04-21,Unit-Ludhiana,Kids Denim Jeans,Denim,27,301.2,67,10,0,Wedding Season
2024-04-21,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,26,467.14,75,5,0,Wedding Season
2024-04-21,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,328,136.62,829,7,0,Wedding Season
2024-04-21,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,41,223.64,132,7,1,Wedding Season
2024-04-21,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,21,291.95,72,7,0,Wedding Season
2024-04-21,Unit-Jaipur,Kids Denim Jeans,Denim,31,323.8,123,5,0,Wedding Season
2024-04-21,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,43,452.18,135,10,0,Wedding Season
2024-04-22,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,189,134.77,540,10,1,Wedding Season
2024-04-22,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,118,218.81,395,14,0,Wedding Season
2024-04-22,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,,293.14,169,5,1,Wedding Season
2024-04-22,Unit-Tirupur,Kids Denim Jeans,Denim,77,311.17,189,7,0,Wedding Season
2024-04-22,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,93,439.29,189,5,0,Wedding Season
2024-04-22,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,205,138.15,739,7,0,Wedding Season
2024-04-22,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,117,213.22,450,5,1,Wedding Season
2024-04-22,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,52,,141,14,0,Wedding Season
2024-04-22,Unit-Ludhiana,Kids Denim Jeans,Denim,83,318.66,248,10,1,Wedding Season
2024-04-22,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,119,462.11,420,5,0,Wedding Season
2024-04-22,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,226,140.38,819,7,1,Wedding Season
2024-04-22,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,229.5,245,7,1,Wedding Season
2024-04-22,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,55,287.53,167,14,0,Wedding Season
2024-04-22,Unit-Jaipur,Kids Denim Jeans,Denim,75,300.67,189,7,0,Wedding Season
2024-04-22,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,101,454.24,330,5,0,Wedding Season
2024-04-23,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,253,148.0,716,5,0,Wedding Season
2024-04-23,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,120,226.07,460,7,0,Wedding Season
2024-04-23,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,53,286.39,106,7,0,Wedding Season
2024-04-23,Unit-Tirupur,Kids Denim Jeans,Denim,92,305.67,283,7,0,Wedding Season
2024-04-23,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,108,443.23,270,14,0,Wedding Season
2024-04-23,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,185,130.04,458,5,0,Wedding Season
2024-04-23,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,107,228.02,257,7,0,Wedding Season
2024-04-23,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,65,288.8,183,14,0,Wedding Season
2024-04-23,Unit-Ludhiana,Kids Denim Jeans,Denim,,305.35,,14,0,Wedding Season
2024-04-23,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,94,432.53,341,7,0,Wedding Season
2024-04-23,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,,135.09,899,7,0,Wedding Season
2024-04-23,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,143,206.69,,10,0,Wedding Season
2024-04-23,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,46,275.38,154,5,0,Wedding Season
2024-04-23,Unit-Jaipur,Kids Denim Jeans,Denim,94,315.27,,14,0,Wedding Season
2024-04-23,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,122,432.86,455,10,1,Wedding Season
2024-04-24,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,236,138.76,519,5,0,Wedding Season
2024-04-24,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,108,215.87,368,7,0,Wedding Season
2024-04-24,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,58,287.23,146,14,0,Wedding Season
2024-04-24,Unit-Tirupur,Kids Denim Jeans,Denim,83,318.48,313,14,0,Wedding Season
2024-04-24,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,112,433.88,320,7,1,Wedding Season
2024-04-24,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,,135.9,394,14,0,Wedding Season
2024-04-24,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,126,224.17,430,10,0,Wedding Season
2024-04-24,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,51,275.15,179,5,1,Wedding Season
2024-04-24,Unit-Ludhiana,Kids Denim Jeans,Denim,91,310.69,270,10,0,Wedding Season
2024-04-24,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,104,432.05,262,10,0,Wedding Season
2024-04-24,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,200,147.51,435,7,0,Wedding Season
2024-04-24,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,116,210.36,412,14,0,Wedding Season
2024-04-24,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,57,291.5,211,5,0,Wedding Season
2024-04-24,Unit-Jaipur,Kids Denim Jeans,Denim,69,296.8,265,7,0,Wedding Season
2024-04-24,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,118,442.98,420,5,1,Wedding Season
2024-04-25,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,181,136.03,492,5,1,Wedding Season
2024-04-25,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,85,225.8,292,14,0,Wedding Season
2024-04-25,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,52,279.39,184,10,0,Wedding Season
2024-04-25,Unit-Tirupur,Kids Denim Jeans,Denim,78,307.61,255,7,0,Wedding Season
2024-04-25,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,103,453.98,348,10,0,Wedding Season
2024-04-25,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,232,133.67,727,5,0,Wedding Season
2024-04-25,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,124,220.0,332,14,0,Wedding Season
2024-04-25,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,45,269.62,132,14,0,Wedding Season
2024-04-25,Unit-Ludhiana,Kids Denim Jeans,Denim,78,323.65,191,7,0,Wedding Season
2024-04-25,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,92,,361,14,0,Wedding Season
2024-04-25,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,241,131.28,508,14,0,Wedding Season
2024-04-25,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,116,228.52,299,10,0,Wedding Season
2024-04-25,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,52,272.88,184,10,0,Wedding Season
2024-04-25,Unit-Jaipur,Kids Denim Jeans,Denim,77,297.04,248,7,0,Wedding Season
2024-04-25,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,111,437.71,442,7,1,Wedding Season
2024-04-26,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,233,136.27,482,5,0,Wedding Season
2024-04-26,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,121,211.84,402,7,0,Wedding Season
2024-04-26,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,49,277.93,102,10,0,Wedding Season
2024-04-26,Unit-Tirupur,Kids Denim Jeans,Denim,90,298.13,228,14,0,Wedding Season
2024-04-26,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,110,434.16,365,14,0,Wedding Season
2024-04-26,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,215,149.37,665,10,0,Wedding Season
2024-04-26,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,96,223.68,258,7,0,Wedding Season
2024-04-26,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,37,278.11,126,14,0,Wedding Season
2024-04-26,Unit-Ludhiana,Kids Denim Jeans,Denim,81,308.24,175,5,0,Wedding Season
2024-04-26,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,93,435.75,212,10,0,Wedding Season
2024-04-26,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,223,139.38,530,10,0,Wedding Season
2024-04-26,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,118,,241,5,0,Wedding Season
2024-04-26,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,54,291.01,184,14,0,Wedding Season
2024-04-26,Unit-Jaipur,Kids Denim Jeans,Denim,85,315.99,336,7,0,Wedding Season
2024-04-26,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,119,460.5,386,7,0,Wedding Season
2024-04-27,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,180,137.85,404,10,0,Wedding Season
2024-04-27,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,92,224.94,328,7,1,Wedding Season
2024-04-27,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,41,289.72,103,10,0,Wedding Season
2024-04-27,Unit-Tirupur,Kids Denim Jeans,Denim,310,300.63,1096,5,0,Wedding Season
2024-04-27,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,94,435.4,367,7,0,Wedding Season
2024-04-27,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,139,147.86,394,5,0,Wedding Season
2024-04-27,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,87,223.94,295,7,0,Wedding Season
2024-04-27,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,47,272.86,126,5,0,Wedding Season
2024-04-27,Unit-Ludhiana,Kids Denim Jeans,Denim,59,324.24,210,5,0,Wedding Season
2024-04-27,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,74,456.39,231,7,0,Wedding Season
2024-04-27,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,159,134.76,489,5,0,Wedding Season
2024-04-27,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,98,219.1,297,10,0,Wedding Season
2024-04-27,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,40,287.25,86,14,0,Wedding Season
2024-04-27,Unit-Jaipur,Kids Denim Jeans,Denim,76,318.85,298,5,0,Wedding Season
2024-04-27,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,79,448.03,206,7,1,Wedding Season
2024-04-28,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,380,146.04,1436,7,0,Wedding Season
2024-04-28,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,49,221.08,141,5,0,Wedding Season
2024-04-28,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,20,283.31,53,5,0,Wedding Season
2024-04-28,Unit-Tirupur,Kids Denim Jeans,Denim,36,309.47,120,10,0,Wedding Season
2024-04-28,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,46,435.69,92,5,0,Wedding Season
2024-04-28,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,66,144.24,234,10,0,Wedding Season
2024-04-28,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,53,219.26,155,14,0,Wedding Season
2024-04-28,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,17,,44,5,1,Wedding Season
2024-04-28,Unit-Ludhiana,Kids Denim Jeans,Denim,34,,112,14,0,Wedding Season
2024-04-28,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,39,469.27,110,14,0,Wedding Season
2024-04-28,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,83,144.85,319,14,0,Wedding Season
2024-04-28,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,44,229.04,159,10,0,Wedding Season
2024-04-28,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,19,292.06,72,14,0,Wedding Season
2024-04-28,Unit-Jaipur,Kids Denim Jeans,Denim,35,312.49,94,7,0,Wedding Season
2024-04-28,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,45,451.6,170,10,0,Wedding Season
2024-04-29,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,244,148.72,,14,0,Wedding Season
2024-04-29,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,,228.08,445,5,0,Wedding Season
2024-04-29,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,54,294.32,108,14,0,Wedding Season
2024-04-29,Unit-Tirupur,Kids Denim Jeans,Denim,81,323.95,212,7,0,Wedding Season
2024-04-29,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,110,459.38,284,5,0,Wedding Season
2024-04-29,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,230,132.07,906,7,0,Wedding Season
2024-04-29,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,122,,483,7,0,Wedding Season
2024-04-29,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,58,291.26,155,14,0,Wedding Season
2024-04-29,Unit-Ludhiana,Kids Denim Jeans,Denim,,304.72,331,5,0,Wedding Season
2024-04-29,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,119,430.91,255,14,1,Wedding Season
2024-04-29,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,230,134.72,704,14,0,Wedding Season
2024-04-29,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,134,215.52,335,14,0,Wedding Season
2024-04-29,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,48,279.65,179,10,0,Wedding Season
2024-04-29,Unit-Jaipur,Kids Denim Jeans,Denim,90,306.26,266,7,0,Wedding Season
2024-04-29,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,122,453.08,289,7,1,Wedding Season
2024-04-30,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,210,135.65,574,14,0,Wedding Season
2024-04-30,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,88,214.4,331,5,1,Wedding Season
2024-04-30,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,56,269.41,152,5,0,Wedding Season
2024-04-30,Unit-Tirupur,Kids Denim Jeans,Denim,89,324.95,,5,0,Wedding Season
2024-04-30,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,102,463.22,323,10,0,Wedding Season
2024-04-30,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,182,139.22,630,14,0,Wedding Season
2024-04-30,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,134,223.25,488,7,0,Wedding Season
2024-04-30,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,45,285.17,123,14,0,Wedding Season
2024-04-30,Unit-Ludhiana,Kids Denim Jeans,Denim,88,309.67,198,10,0,Wedding Season
2024-04-30,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,112,430.24,438,14,0,Wedding Season
2024-04-30,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,225,137.43,691,7,0,Wedding Season
2024-04-30,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,132,231.29,380,10,0,Wedding Season
2024-04-30,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,58,274.01,120,5,0,Wedding Season
2024-04-30,Unit-Jaipur,Kids Denim Jeans,Denim,90,316.53,272,5,0,Wedding Season
2024-04-30,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,112,454.48,324,14,0,Wedding Season
2024-05-01,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,242,131.4,705,5,0,Summer Sale Kickoff
2024-05-01,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,133,223.55,399,5,0,Summer Sale Kickoff
2024-05-01,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,49,279.61,157,10,1,Summer Sale Kickoff
2024-05-01,Unit-Tirupur,Kids Denim Jeans,Denim,97,313.45,342,7,0,Summer Sale Kickoff
2024-05-01,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,86,466.32,223,5,0,Summer Sale Kickoff
2024-05-01,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,,139.82,526,7,0,Summer Sale Kickoff
2024-05-01,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,116,211.8,462,7,1,Summer Sale Kickoff
2024-05-01,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,55,279.33,,14,0,Summer Sale Kickoff
2024-05-01,Unit-Ludhiana,Kids Denim Jeans,Denim,92,304.74,359,5,0,Summer Sale Kickoff
2024-05-01,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,117,458.22,313,5,0,Summer Sale Kickoff
2024-05-01,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,244,139.7,854,5,0,Summer Sale Kickoff
2024-05-01,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,118,227.15,469,14,0,Summer Sale Kickoff
2024-05-01,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,51,265.42,185,10,0,Summer Sale Kickoff
2024-05-01,Unit-Jaipur,Kids Denim Jeans,Denim,91,301.49,295,5,0,Summer Sale Kickoff
2024-05-01,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,107,466.18,318,14,0,Summer Sale Kickoff
2024-05-02,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,,134.66,574,7,0,Wedding Season
2024-05-02,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,114,219.94,253,5,1,Wedding Season
2024-05-02,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,50,268.61,108,10,0,Wedding Season
2024-05-02,Unit-Tirupur,Kids Denim Jeans,Denim,102,,400,5,0,Wedding Season
2024-05-02,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,99,436.46,218,7,0,Wedding Season
2024-05-02,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,254,141.55,779,10,0,Wedding Season
2024-05-02,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,480,,1161,7,0,Wedding Season
2024-05-02,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,48,288.94,147,7,0,Wedding Season
2024-05-02,Unit-Ludhiana,Kids Denim Jeans,Denim,85,311.88,300,7,0,Wedding Season
2024-05-02,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,109,462.93,341,7,0,Wedding Season
2024-05-02,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,192,130.82,595,7,0,Wedding Season
2024-05-02,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,127,221.75,314,7,0,Wedding Season
2024-05-02,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,48,,189,10,0,Wedding Season
